Fitness,Label,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3
6.335828016,1,0,0,1,1,1,0,1,0,1,-160.5042527,-126.8201002,-175.4462923,27.00843531,24.97292839,26.84145689,224.6303297,824.616545,291.4720605,-25.96510647,-14.14222353,23.64991267
-3.462076465,0,0,1,0,1,1,1,1,0,0,-157.7312857,-111.0651372,142.8316964,26.11802185,39.40462487,19.99514748,798.3610395,317.1891561,24.94203203,-23.89567214,-11.22911527,-20.94599116
-11.71259335,0,1,1,0,0,1,1,0,0,0,-96.22148028,-156.9689788,-148.8267326,12.95878258,9.798236964,6.655296079,577.7180104,179.4465248,1.836981488,-29.90522,-0.013797367,-12.97975749
3.875211765,1,1,1,0,1,1,1,1,0,0,-55.20203778,17.13098092,-132.4259174,34.50960462,29.41644749,24.57720029,804.3770855,115.377583,130.4060553,17.07106537,21.56173707,-21.20500568
3.309780847,1,1,0,1,0,1,1,1,1,0,-54.95969355,84.08381616,179.5742789,4.315724596,20.16449119,12.48787877,718.0006219,93.56182687,57.62618061,13.94210551,-15.73931848,-15.32731111
31.24465766,1,0,0,0,0,0,0,0,0,1,140.1493723,140.7414862,46.14243897,29.88337055,34.13823309,28.80598312,483.0821382,167.1880337,558.0185784,9.135607892,-20.79885973,19.31288147
3.394130847,1,1,1,1,0,0,0,0,0,1,95.40984556,-80.48574797,124.3168297,28.90684842,32.52270748,17.61557305,238.8146076,914.1704315,435.6289877,11.54798383,-26.15888325,21.66401415
31.24465766,1,0,0,0,1,0,1,1,1,0,-127.3423636,147.0154254,58.89479005,3.911053122,3.322159393,40.56418421,198.4266969,219.7275894,679.980265,2.134980719,-5.063199225,-25.1959708
6.856921007,1,0,1,1,0,0,0,0,1,1,-36.84284338,-160.6214917,-64.97425932,41.16044347,26.22315098,21.27493507,317.983238,908.0447858,912.8119177,2.956568264,20.7678016,-13.16214011
0.828280756,1,1,0,1,0,0,0,1,1,0,50.69345393,74.51434772,-94.27248839,42.0305651,10.5512597,11.70930504,555.1140861,269.9824761,158.7170208,-14.41309602,20.98135065,-22.43292683
4.776259756,1,1,0,0,1,0,1,1,1,0,-24.52382915,140.9037394,-149.3981915,27.7046471,16.23208564,31.62633921,671.0299763,996.290592,203.0469797,-0.846537738,-26.02902112,-20.51757092
-3.793898487,0,0,1,0,1,0,0,0,0,1,151.7259349,-60.93738072,50.67107263,31.73075503,44.35216733,22.86246932,290.1697699,186.9975234,788.0386403,-3.806969641,-26.61626696,25.08063978
31.24465766,1,0,0,0,0,0,1,0,0,0,55.63456218,33.58661423,-76.76620611,5.264336618,21.78639834,40.88332814,85.41642707,78.62032677,82.81479813,-2.830758095,2.797882883,-19.86139418
3.531836253,1,0,0,1,0,1,1,1,1,1,-54.29181907,-153.1963353,-119.3845489,29.4208399,42.58721449,42.46447023,583.808294,379.1799535,514.4397547,16.43438933,-27.26570925,10.15910127
31.24465766,1,0,0,0,1,1,1,1,1,0,39.51673705,158.596753,10.34326549,11.83928036,20.88925758,36.64307841,516.5941846,450.9556014,185.5038235,-18.15101954,-1.523202555,-25.85454073
3.205263366,1,1,1,0,1,1,0,0,1,0,76.69072477,142.7535242,-48.44520946,28.55398386,26.17774382,30.36553245,708.2370736,412.5630588,722.2242324,21.74016211,-0.226383237,-27.43770693
31.24465766,1,0,0,0,1,1,0,1,0,1,179.598307,28.68895714,32.41024275,37.72143913,19.99380384,30.42267984,222.4658132,304.9462823,0.743732199,-14.39910316,3.401690651,15.72216038
20.64994452,1,1,0,1,0,1,0,0,1,0,19.34405852,-107.0007913,-85.28434674,0.0920846,36.70040899,5.09567657,163.4163476,575.8297586,527.9811184,16.18105636,8.219911762,-12.33218517
0.930238536,1,1,0,1,1,0,1,0,0,0,-98.97954175,162.3139308,-114.1283571,29.56963761,5.064470919,25.7630615,812.4094672,604.5041309,856.0100752,-20.40658405,14.24422499,13.0403406
-6.275939684,0,1,1,0,0,1,1,0,1,0,52.73965267,165.5425052,101.1588113,36.15625892,3.524908576,19.3045184,386.6504936,744.2934502,937.6820701,0.116639124,23.0225932,-9.114561104
-3.895834591,0,0,1,0,0,1,1,1,1,0,16.67641598,-86.19227174,133.6579627,33.3375662,10.05150362,33.32697765,417.6524284,301.8759481,91.42193858,17.36576962,22.49174603,-23.47664559
31.24465766,1,0,0,0,0,1,1,0,1,1,-143.8474464,-94.04868636,-71.79982948,4.255415471,24.25151932,22.1900301,746.6990151,816.2532467,61.34260596,27.55090717,-26.63105308,17.38919549
-10.9348249,0,1,1,0,0,0,0,0,1,1,-93.18201304,-52.3070843,-62.5741115,24.3358405,34.16129678,36.84979897,603.5782049,512.8342856,998.0628627,-5.04405304,-8.485487798,-18.63922826
-10.31170488,0,1,1,0,1,0,1,1,0,0,160.8649167,-115.1178113,73.22922871,35.44027184,37.84941421,26.46833674,688.9356512,527.249065,83.94985647,20.99611305,24.81317596,-19.29386105
2.849320906,1,0,0,1,1,1,1,0,1,0,134.5614397,162.1561659,-124.9090705,17.09095928,44.47706182,14.88441757,519.6000243,120.284958,786.1388644,20.24734057,-17.34848105,12.37307954
4.033619428,1,0,1,0,0,1,0,0,0,0,154.6052661,2.198321128,-89.61003817,7.08888776,8.640080977,8.493250615,342.4710687,297.0806619,928.2914709,-6.56363147,8.302333794,25.11181004
3.835254459,1,1,1,1,1,1,0,1,0,1,-87.07133311,61.06328264,-125.9630438,20.97254501,7.933728704,38.29316515,850.5966915,990.2585799,848.9754753,-27.42979062,2.343965103,9.705372221
7.586507482,1,1,0,0,0,1,0,1,0,1,177.5985702,102.7331317,14.28401461,17.09708322,40.43078776,17.97735677,44.87066764,38.76501598,381.9665842,28.51991401,-17.90736055,9.695860162
31.24465766,1,0,0,0,1,1,1,1,1,1,104.8536585,-84.09747105,-160.5939746,35.7653924,11.33217969,10.11967495,392.4359292,14.92854692,199.577955,-7.455872851,5.914867501,14.93127281
31.24465766,1,0,0,0,1,0,0,1,0,1,47.19026124,-35.22264269,64.30210514,41.2074183,20.1069116,32.97117877,287.7633576,750.8640792,411.9093208,-28.58624914,-15.91112974,-26.44817463
31.24465766,1,0,0,0,0,1,0,0,1,0,156.6160465,-150.5124713,150.1531441,41.65645554,32.44532284,6.348956878,329.8624934,647.3020838,95.00322275,8.353459133,6.934343715,-12.00415168
3.150411701,1,0,1,1,0,1,0,1,0,1,102.3449037,-105.2322077,-152.1742903,19.38060062,33.47877562,7.671812432,754.1457713,388.7578001,50.44487768,-3.249219473,-29.50834922,-16.32247261
2.545192266,1,0,1,1,1,1,0,0,1,0,4.499223806,-141.6977913,-55.59740911,32.73832161,28.76647949,38.34311933,918.7488267,452.351273,390.8686541,-16.46900182,25.26343985,8.676420072
2.905571807,1,1,1,1,0,0,1,0,0,0,-3.317985774,22.71379308,178.1421692,40.59767077,24.22559963,4.459105663,426.0707783,171.7800466,866.5463592,25.95285798,15.88147407,-3.701480517
31.24465766,1,0,0,0,0,0,1,0,0,0,24.81362937,152.4400088,87.76244618,32.84365332,2.009257285,36.11153034,583.4483581,669.8471317,370.1347547,-6.517514755,-21.04505451,28.65000573
3.414663674,1,1,0,1,0,0,1,0,0,1,-65.70986716,22.98688419,115.7824722,41.60651444,7.072235515,6.305284238,576.1695584,732.3175005,544.0862197,11.00320828,-23.79432882,1.401148813
11.93279429,1,1,0,1,0,0,0,1,1,1,-85.51771477,-57.55300669,9.975368695,12.47233605,3.897555486,21.39975151,559.4872415,531.4032699,315.0274775,-11.50432991,0.444826734,17.99045917
5.22822199,1,1,0,1,0,1,0,0,0,1,-25.22816032,-46.94732172,147.4280543,28.04511777,16.10996333,17.87636453,770.7415565,674.4249969,519.7821656,6.660226758,-11.09316579,-12.70000737
4.433918272,1,0,1,0,0,1,1,0,1,0,-16.41221776,-23.26881562,-158.314937,7.798721805,23.64581086,42.15694511,403.4749485,568.1300894,187.4105854,5.512308787,19.0756048,-4.404906292
3.235892158,1,1,1,1,1,1,0,1,1,0,-69.03246567,144.0604243,-69.824283,31.67162061,6.857291171,3.57099308,646.5071742,736.0257322,294.2730851,18.12708756,9.590301298,-1.2624632
2.684111278,1,1,1,1,0,0,1,1,1,0,170.3956643,-90.72120817,152.7440524,33.8404718,28.94053448,33.17624093,920.7637777,513.8581325,960.0255855,4.610758699,-14.13821282,24.34315734
31.24465766,1,0,0,0,1,0,0,0,1,0,-125.3262566,170.2751753,7.285720419,34.29449016,5.14233507,29.39097315,589.7399835,603.037488,859.6761033,-22.69454959,14.16242291,29.66052932
4.411952595,1,1,1,1,0,1,0,0,0,1,-28.29102289,51.9178037,-61.90538615,0.766056609,4.611534715,34.12825094,520.5477271,832.2196473,563.2902357,7.079455589,6.248250941,-22.53570952
-16.18797666,0,1,1,0,1,0,0,0,0,0,-121.8593485,-172.3960885,30.75709385,12.32171005,27.14940271,29.55174701,207.9892575,959.7328633,450.4908543,-24.70854451,26.18213408,28.11347561
31.24465766,1,0,0,0,0,0,0,0,0,1,-113.0008408,-14.80752711,93.98974745,15.79596799,3.888571367,18.25731954,529.1477906,769.1217692,537.8947804,26.17413309,25.20580096,7.92119407
-6.89016548,0,1,0,0,1,1,0,0,0,1,-165.6758863,-84.034472,-130.6389686,37.5866168,13.98111747,9.159845266,823.7115147,605.5767738,723.9875556,-10.24360702,-28.32159341,20.84350945
3.005817005,1,0,1,1,1,1,1,1,1,1,-57.81373494,153.2682444,-154.3972407,1.935943361,2.427012856,13.32575259,438.733789,271.0723181,454.9929743,26.71991935,18.30610199,15.01502786
16.6983106,1,0,1,0,1,0,0,1,1,0,-85.65564632,-119.5399945,-96.590052,27.32738096,0.98398792,25.91872603,235.6085223,418.6222607,638.3445271,-25.48733448,-29.60905546,-18.42764816
10.99369602,1,1,0,0,0,0,0,0,1,1,-41.91603016,136.1203703,161.7664229,21.6560792,21.42323358,20.86776049,799.4197185,363.0677941,735.8678523,26.33805051,19.99325316,25.13305339
3.065783794,1,1,1,1,0,1,0,0,1,0,-143.593267,137.5400134,37.83900962,23.95905323,23.38570332,34.14852416,724.1128359,875.2314329,256.9194208,28.78692632,10.45528966,-27.93817124
-12.39226139,0,1,1,0,1,0,1,1,1,0,-155.6470942,-161.2247498,111.9872259,35.43776488,34.59317563,12.69365109,596.0751697,111.193006,682.7975443,12.6958617,23.13934113,-1.02627617
3.804514327,1,1,1,1,1,0,0,0,1,1,21.91624639,-66.45598534,86.64942442,21.23717666,26.83637232,28.21439363,470.2273858,449.1343117,749.3550566,14.59137109,-24.1891385,-0.889026125
7.486157427,1,1,0,1,0,0,1,1,0,1,138.1551255,-161.681309,86.69774192,20.34022956,34.68394091,31.89387087,737.2055041,840.7504925,835.6363285,-27.54297367,20.27106564,-26.01351116
9.496155813,1,0,1,0,0,0,0,1,1,0,89.50980588,-143.8601628,-179.0361282,34.56348221,10.87119616,7.644973227,105.5418041,800.6838105,975.4608609,-15.75778123,11.12911439,-15.86435514
4.433918272,1,0,1,0,0,1,1,0,1,1,141.6917587,18.07927959,30.34774418,41.38156798,16.9870577,26.64989165,556.9136341,945.6899566,917.6151735,8.851721632,-11.92983823,5.420711368
-0.576634873,0,0,1,0,0,0,1,0,0,1,-49.8338256,174.240075,-154.2148371,14.03950298,24.74128987,12.07775011,233.7763742,214.3661029,951.7636112,17.25924964,-20.43212348,-0.382996169
31.24465766,1,0,0,0,1,1,0,1,0,0,110.4715834,57.88195692,-109.5175401,21.11260089,7.806315355,22.22142501,196.6365158,550.0752929,320.5966254,-9.77523109,-1.428829569,-27.7418938
4.449551578,1,0,0,1,1,1,1,1,1,0,49.7561826,25.03171706,-7.561894112,42.09572362,34.82979784,33.36930942,248.4880318,314.1304216,348.9622637,20.35098744,15.47394823,-2.801652425
0.102702315,1,1,1,0,1,0,1,1,0,0,-66.3773338,-62.29023389,-15.92858074,34.7079532,32.16785968,28.4914743,163.0779153,578.8922887,204.1842824,25.97812886,4.990258047,5.151340219
3.375591022,1,0,1,1,0,1,0,0,1,1,169.5584073,-119.6125596,-161.3184896,7.927081414,40.07740485,28.76667487,181.5655219,651.6807638,246.9625798,6.227436234,-4.02261503,8.081312975
0.659286175,1,0,1,0,0,1,1,0,1,1,96.68870005,-153.6452102,12.17175128,38.35161084,24.48599513,3.044630416,11.25397141,576.7157629,557.9656509,0.890808432,-7.661154476,6.43123995
4.776259756,1,1,0,0,1,0,0,1,1,1,-5.870446049,141.8789387,-172.8437839,7.0256333,33.97689419,25.62559643,565.3043262,872.6463229,845.8060801,11.72278692,-11.62400299,-23.70233032
2.849320906,1,0,0,1,1,0,1,0,1,0,-54.86174415,7.097435313,-84.4059199,43.57017851,4.535754672,5.501153222,688.7887163,346.9435119,15.29230553,-15.97931606,8.551144918,14.31405728
3.124842252,1,1,1,1,0,0,0,1,1,1,-78.59973159,120.7582205,117.365938,19.79195228,5.564412515,43.10607813,969.5326848,272.8980298,673.5579468,-13.70325781,2.803530292,-21.5365794
3.707478127,1,1,0,1,1,0,0,0,1,1,1.540885418,-147.0369634,-152.6066509,9.240180097,43.74134294,27.76603141,0.593943544,773.1489188,71.38710473,15.52363772,-4.047603135,24.88678833
27.03987927,1,0,0,1,0,1,0,1,0,1,177.3220641,-108.260788,-97.34073627,14.59096315,4.080347091,5.888463884,408.433036,604.1208603,704.3501128,-5.558118292,-6.186178745,13.41608456
31.24465766,1,0,0,0,1,0,1,0,1,0,52.040091,-33.07678589,-59.31586572,12.11829744,13.61463254,36.5737962,954.6480075,393.7599962,174.2460201,22.2194025,5.372278104,-8.189757921
2.923140314,1,0,1,1,0,0,0,1,1,0,55.36544049,163.2293268,-21.54123166,11.80894769,40.2670176,36.53136542,970.6032104,950.0011904,393.3923105,29.55449681,-7.366953988,-24.82358479
31.24465766,1,0,0,0,0,1,0,0,0,1,83.65062426,-127.0435506,150.2807894,35.4652519,5.997477731,26.25554387,983.3662886,5.340116035,136.500024,-19.95288577,-10.08240293,-6.465828625
31.24465766,1,0,0,0,0,1,0,1,0,0,86.11075323,-149.8818908,-17.97939573,13.53566895,18.69207805,4.093083373,803.2217243,355.7925061,752.5352989,15.85638663,-14.67659861,18.30388436
7.57107408,1,1,1,1,0,1,0,1,1,1,56.91185944,-3.917934478,-146.5271495,16.37530112,35.63503099,17.61020209,455.3057899,808.1059634,171.7548386,-4.297494875,12.18849737,-17.56994894
4.850793079,1,1,1,0,0,0,1,0,0,1,79.66855877,132.6148578,-128.3061836,6.695007303,18.42095165,28.6603939,207.6508132,686.4740385,224.0442339,-12.8582862,26.68520277,0.632940039
16.6458281,1,1,0,0,0,1,1,1,0,1,-63.61247062,148.0878427,-39.08900538,5.554857439,22.22710072,15.60797726,241.8038761,948.8228391,984.8517356,-7.672481404,21.18946647,28.69090126
3.131947447,1,1,1,1,1,1,1,0,1,0,166.3007137,-43.2805883,-153.3998222,27.08763846,6.40050227,14.72248574,851.0490099,239.9969273,501.0011937,16.99057524,19.51527158,-19.77771196
4.776259756,1,1,0,0,1,0,0,1,1,1,99.28679298,-15.91244903,88.97016115,25.1126605,41.41527687,3.729226265,934.6966088,253.2904773,982.2804125,0.819352986,-10.95282803,5.524885635
10.52013755,1,0,0,1,1,0,0,0,1,0,-104.1675545,124.5250506,134.6703468,6.588102836,9.706861979,22.18559634,361.230658,176.1957811,28.56065064,-14.8810412,-3.661457928,12.26417034
4.581381616,1,1,0,1,1,1,1,1,0,1,-64.31696495,-81.98235097,-77.7234679,44.4962801,29.18614929,34.62097551,902.8885129,491.9937943,174.6919656,-9.355994607,-12.30094674,14.51819198
6.433364691,1,1,0,0,0,1,1,0,0,0,-119.402609,-151.2130483,-104.9025567,26.72071491,42.34727519,2.19914365,164.0283738,361.0385848,269.5591833,8.426649657,-25.34658474,9.317054665
3.723594147,1,0,1,1,1,0,1,1,0,0,36.262483,-62.47000644,93.66729233,24.74371562,29.69410177,14.72893217,559.623886,184.6332866,696.9232169,-17.63005037,-12.26425501,10.014245
3.875272621,1,1,1,1,1,1,0,1,0,0,52.29049801,72.1535442,149.8599733,24.58649788,18.40953404,11.8319149,146.2703483,998.7168213,182.3785333,28.11034575,23.48566092,2.228522394
4.776259756,1,1,0,0,1,1,1,1,1,0,69.18948764,109.7730178,123.6370529,40.13610466,3.99885555,44.04569061,32.38290758,810.4446802,348.8506054,-11.12362123,1.193939417,6.453591893
3.531836253,1,0,0,1,0,0,1,1,0,0,-57.4235927,16.26392035,-157.4976053,24.08062436,29.1389047,23.90048392,298.3901663,493.9587789,585.5223961,8.942088037,-3.066014851,-23.98497479
4.326867261,1,0,1,1,1,1,0,1,1,1,-45.04452581,43.85596332,107.7299704,23.6778505,24.770651,40.79699759,506.9046277,36.743306,342.507817,-13.40176164,-9.757528149,-27.82141473
3.234545581,1,0,1,1,0,0,1,1,1,1,168.0488135,174.3354912,103.6866985,27.44208455,33.76586971,26.90517554,215.2927167,141.985006,639.0541156,10.21093828,27.36591656,-27.62342521
31.24465766,1,0,0,0,0,0,0,0,0,1,78.71873921,151.491821,162.8132641,4.669164822,8.738287947,2.607553024,543.352821,595.9315167,110.4615332,-22.08641562,-14.40192125,19.56542242
3.242878101,1,0,0,1,0,1,1,1,1,0,-31.58686572,107.9864079,-85.10734102,12.66831659,37.60147603,36.82265955,240.4236995,59.94094081,271.8604334,12.16738215,3.822000288,-1.062159554
3.064623946,1,1,1,1,1,1,0,0,1,0,-115.0986715,55.73077235,-11.46378031,19.66152795,24.69418234,27.78439107,35.04272936,382.7983198,764.9941899,17.9759755,23.96882416,-3.125412043
-10.31170488,0,1,1,0,0,1,1,1,0,0,-115.6669962,-81.42554812,79.53649683,38.82627437,24.41369426,24.33560858,14.4263711,805.8172635,393.730989,-9.263022411,29.76919312,-29.75491552
0.828280726,1,1,0,1,1,1,1,1,1,1,-165.8471978,113.8960086,-170.3734973,18.13694602,23.88933325,4.985921053,437.830292,321.1997834,934.682126,21.7275283,22.79642984,-8.138297926
3.899155558,1,0,1,1,1,1,1,0,0,1,174.3881141,79.14352822,-151.5087565,3.248195162,42.61644679,36.68674001,403.5314435,280.0924036,533.2126809,4.296123718,10.16132132,18.67132405
26.90108344,1,0,0,1,0,0,0,0,0,1,126.6848842,150.4980981,-155.7185113,20.22698203,24.43096799,6.02510349,262.3417471,132.512767,78.47762099,15.87746264,20.56637036,1.680035404
3.051506592,1,1,1,1,1,0,1,0,0,0,19.80994693,164.9033425,-151.0277674,18.47457798,19.42682415,19.41725252,615.6006846,471.7779177,258.6430439,-2.486249247,-11.29316919,3.897600343
-3.898180785,0,0,1,0,0,1,1,1,0,1,-131.1617385,-115.147478,-109.3326343,18.83179597,28.36216481,39.30123694,247.8547648,148.0612268,29.49385279,-20.40457548,-14.22011765,8.562884128
3.531836253,1,0,0,1,1,0,0,0,1,1,-105.7628226,-129.9208403,74.80053932,37.19796793,30.46655032,42.46407981,845.7503623,933.9241302,547.5909197,-26.2440796,-19.08533621,-15.07812305
3.870249166,1,0,1,1,0,1,1,1,1,0,28.08692077,-66.01241042,-63.07001677,20.11883526,20.65517873,13.45175108,244.693617,542.4918381,265.2954517,21.13724158,-21.14764069,27.22038887
3.835254459,1,1,1,1,1,1,1,1,1,1,-162.5444241,27.08612553,-75.70177721,14.24204023,32.88370327,30.95622615,727.006248,513.2036611,498.376134,20.6545821,17.4195217,25.60657397
2.941058662,1,0,1,0,0,0,1,1,0,0,-157.159807,-147.760898,-167.4322966,14.81241958,20.85340691,5.448242931,914.7198016,843.249786,38.77090605,17.05285033,-12.66936903,15.00916742
2.675514119,1,1,1,0,1,0,0,0,0,1,-94.85304218,169.391102,-52.60049255,5.927934927,30.97813656,7.801519773,495.1941031,509.1587252,791.4741795,7.25342597,23.49674271,9.197418128
