Fitness,Label,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3
-41.35326408,0,0,1,0,0,1,1,1,0,1,-101.1052189,176.0546645,-8.236781119,41.3925109,7.252256848,40.5572873,547.7202582,374.5703359,902.3907512,-9.191209926,26.32701567,23.94306793
-9.165525395,0,1,0,0,0,1,0,1,1,1,114.724562,-132.8993996,120.1511346,39.3134047,3.303656171,10.39108194,420.8973508,844.1055416,621.5638877,-6.992390759,-4.694501221,-3.791993596
0,1,0,1,1,0,0,1,1,1,1,-86.26585556,77.17730997,-78.17011427,0.807677486,40.55374211,24.86559641,572.6039514,34.74214589,28.77786219,-28.72730891,-11.57256972,11.26066244
-2.16130918,0,1,0,1,1,1,0,0,1,0,-100.013655,-6.517332065,-85.9407519,26.2736977,0.121049892,11.75594712,711.411567,290.9596406,612.9039015,-23.17522951,-12.70376197,-6.826558558
0,1,0,0,0,0,1,1,1,0,1,-13.88060339,109.0337413,73.54792741,2.467015754,38.9782823,10.66988063,633.1283428,674.8640802,818.3027975,-17.71621242,12.11321562,-28.6806434
0,1,1,0,0,0,0,1,0,1,0,-45.67449536,132.5199936,-31.09578175,16.6372153,31.84550745,28.95673452,989.0216708,688.3873939,785.5568444,-21.44020685,-16.37724738,-28.72878163
-8.007005888,0,0,1,1,1,0,0,0,0,0,61.35241396,36.48170836,-176.2927579,8.046252707,32.34020729,4.25644676,401.3422734,45.07920721,969.2636973,19.64422844,-20.82517749,-12.76343013
-63.44770648,0,1,1,1,1,1,1,0,0,0,-9.769295028,-13.61555177,94.87691333,36.05208518,41.62892663,3.978713128,458.8326062,320.7868217,659.5234441,-0.74221296,4.607580971,6.516706637
-6.770431917,0,0,1,1,1,0,0,0,0,1,-156.2959633,-117.8297121,115.9799779,6.809678736,41.79211241,2.688372097,34.39624409,76.99464478,260.9152979,-25.19460474,4.073584578,-20.89214291
-27.92199112,0,0,1,1,1,0,1,1,1,1,106.4363172,-63.22636448,125.8849745,27.96123794,18.86113041,13.0771988,578.7846394,699.3880036,663.357736,-1.850509186,-6.941769246,-21.30520015
-13.45236964,0,0,0,0,1,0,0,0,1,1,-22.61759721,50.71241291,89.74454437,13.49161646,22.95082249,18.0286409,827.8843273,85.79280457,97.35207793,3.047352785,14.34458724,0.175636864
0,1,1,0,0,0,1,0,0,1,0,-4.700561251,-1.862862136,-147.6525447,27.40659872,7.848052874,9.519237373,565.3238758,565.6600754,825.953459,13.17129221,-1.936108461,14.17096806
-9.336976242,0,1,1,0,1,0,1,0,1,0,-150.6633396,3.938271144,21.96107865,19.42040114,10.17609091,12.35668473,19.32105378,863.5762927,823.5217752,15.75825687,-25.32927009,-2.114774992
0.294790098,1,1,1,1,0,0,1,0,1,1,-52.85146061,123.9195019,-137.3445872,1.212136396,38.30859336,35.75026327,516.604512,98.14333301,857.3871173,23.1912653,21.6462505,-26.91175531
0.435211682,1,1,1,1,0,1,0,0,1,1,-102.1253205,-84.95343591,-52.32448166,6.117450838,44.75130862,20.11774278,811.8491118,137.9849028,372.2662974,29.94354012,-10.21314381,-23.40625491
0.60873206,1,1,1,1,0,0,0,1,0,1,178.0091776,29.01447919,43.09022371,10.82717901,14.1935775,41.41645868,707.4210909,295.3729047,425.1177033,-8.361520659,-25.99376628,-19.73955089
0,1,1,0,1,0,1,1,0,1,0,91.36388684,1.273687288,-21.81257904,26.60843586,44.42433739,35.74029525,569.3698512,468.7206999,56.25648411,-28.49212552,9.733786827,-25.20055165
-35.37660146,0,0,1,1,1,1,1,1,1,1,112.4290405,8.051089662,128.4752321,35.41584828,7.252661782,1.870737415,32.1060036,485.2088687,978.780971,7.305023221,26.64586534,-16.50120061
-32.14099574,0,0,1,0,0,1,1,1,1,0,27.45001406,23.37577137,-171.7036721,32.18024256,21.05178999,43.9193137,88.94806943,745.8325845,958.7313826,14.91656318,12.74750723,-17.38243252
-40.90604501,0,0,1,0,1,0,0,1,1,0,-54.90206636,-95.16239397,-41.9341075,40.94529183,4.060263298,4.307387074,766.2252394,88.43511304,727.7692215,-21.37475573,-1.73634792,-5.485406775
0,1,0,1,1,0,1,0,1,0,1,-145.85698,-75.49713591,31.5336092,1.811598492,20.24187203,29.47864326,836.9501273,724.1554053,394.88718,7.691520897,15.0575986,-13.56703564
0.47833684,1,1,0,0,0,1,1,1,1,1,-34.48572194,-20.00553082,22.48200016,12.08033099,35.90147773,28.54152487,889.3903942,306.2722883,748.1369215,-26.2754894,10.69961226,-7.331888105
-33.79550901,0,0,0,0,1,1,0,1,1,1,36.03028402,-149.6694346,157.0915798,33.83475583,40.91728747,28.15056514,409.3084581,334.1133326,581.7784665,-19.48802733,1.03734118,18.08102348
0.84723545,1,1,1,1,0,1,1,1,0,0,-91.58271585,-52.29929637,-118.5747605,6.955777003,43.47353619,41.82319107,128.6033128,182.0192327,856.781025,-14.8182326,0.126495941,-20.25332053
-15.37766335,0,0,0,1,0,1,0,1,1,1,115.4751399,72.55890769,-35.98668949,15.41691017,34.27237957,20.50562325,773.522952,63.81028465,207.3819914,17.48425957,18.63725519,-25.99770907
-9.581651858,0,0,1,1,0,0,1,1,1,0,98.40728257,-27.55294807,54.39869472,9.620898677,1.810246222,26.52463386,749.1391743,1.234795708,598.607596,3.561645914,-2.915389988,25.35275346
-55.5366195,0,1,0,1,1,0,0,0,1,1,-60.87685742,-57.68792383,135.6566854,28.21562491,14.11107653,35.60646029,861.9879152,925.0532628,972.4029361,-5.040686785,-5.471277071,-29.75628951
-10.05173145,0,0,0,1,1,1,0,1,0,0,154.3891816,-89.74918548,10.55600178,10.09097827,42.18602506,14.43119455,400.6382294,497.3811033,929.3134886,7.536218276,27.9172438,13.96535038
0,1,1,0,0,1,0,0,1,1,1,-120.4751123,-18.02037124,162.2596511,30.10425106,20.33850448,31.88328681,788.5909299,594.3315648,340.1083191,26.80095076,16.70139205,13.78161492
-43.6868313,0,0,0,1,1,0,1,1,1,1,-167.4202954,-165.3485008,-123.5814757,43.72607811,16.28357589,38.00032808,188.1647606,102.3693576,492.0821422,-11.56273156,21.66863079,22.54503817
-2.260855253,0,1,1,0,0,0,1,0,1,1,-108.4991712,11.79125215,12.25078572,32.69586213,28.19523815,22.25702598,43.39695543,449.148491,845.0081232,-25.67556375,13.33796942,-27.07566242
-40.50109759,0,0,0,0,0,0,0,1,1,1,-79.68520571,125.2873406,18.37142046,40.54034441,15.44311976,1.744711474,823.121513,7.651483286,176.8499571,3.21667219,13.54100546,-26.98272691
-44.71684121,0,0,1,0,1,1,1,1,0,1,-82.01096382,70.48440738,46.63992524,44.75608803,12.49876837,7.634481176,652.3815698,265.6245443,812.7396016,2.92198523,-6.860460953,-1.990784615
-4.842372433,0,0,0,1,1,1,1,0,1,1,140.77051,30.28579761,-16.21882627,4.881619252,21.82742919,29.42298775,348.430632,449.9621643,426.0634012,-22.83519498,-12.61241712,-7.259654108
-20.50105162,0,0,0,0,0,0,0,0,1,0,-4.417371684,-112.9449657,-100.8374914,20.54029844,28.0886398,3.156645277,682.2294977,571.4803606,514.6776682,21.35723973,-17.83997658,4.653686473
-14.53462673,0,1,0,0,0,0,0,0,0,1,-174.3500719,46.74742084,-19.98315549,44.84206395,38.35803972,32.15584148,519.555401,394.7359853,491.8045948,-3.661146007,27.4060046,-5.257644964
-48.99013535,0,1,1,1,1,0,0,1,0,1,-48.90448147,172.665443,-78.64821757,21.77588122,34.23718476,15.77607895,346.7169331,422.4051339,611.4894286,-25.44966379,-26.92705224,13.96537933
-5.302446429,0,0,0,1,0,0,0,1,0,0,131.3916412,-154.2250013,0.530623788,5.341693248,18.86005453,40.95575658,524.591592,858.6512216,171.4906318,24.98907303,26.52669672,29.70361589
0,1,1,1,1,0,0,1,0,0,0,-15.60729923,-165.6790433,117.5579985,25.93046911,31.92593508,7.869724995,166.9915337,948.760466,407.7635614,-6.54658276,19.83052808,-23.29750874
0,1,1,0,0,0,1,0,0,0,1,129.4531352,-145.9368851,155.8394384,21.27215216,24.62582547,14.89446908,99.88360226,778.0858718,91.03986084,-10.29992164,-8.432288591,-8.356872975
-35.46122527,0,0,1,1,1,0,1,1,0,1,-57.91680413,19.20102534,-118.8592958,35.50047209,18.62412766,22.85058784,154.9846576,100.9053534,269.230113,-29.67252433,-15.36181447,-23.55053966
-21.9062637,0,0,1,0,1,1,1,1,1,0,-23.41481012,105.6237591,-135.8723745,21.94551052,19.96388013,14.94309188,512.7101633,815.0450413,743.2356867,2.34941006,13.21546552,-2.875985444
-37.64993586,0,0,0,0,0,0,1,1,1,0,-97.23223546,48.26565302,20.24629576,37.68918268,4.393838414,3.122280354,686.0259463,590.6603505,174.514036,8.817252162,24.77523908,16.36699224
-35.48259732,0,0,0,1,0,0,0,0,0,0,-86.05073725,-49.64669236,-177.5233196,35.52184414,3.779537939,30.59013238,278.4907419,118.5710808,129.5434145,-3.164664455,21.30697897,26.09032086
-38.83208112,0,1,1,0,1,0,1,1,1,0,-39.07664896,20.19898002,90.69507078,11.617827,1.124057396,2.387243358,840.5056752,624.6071962,226.5375972,-16.18416499,-5.032126157,16.46103258
-15.10997445,0,0,0,0,0,1,1,0,0,1,37.6192564,151.515445,-133.3442771,15.14922127,2.014229456,44.53798049,799.9468604,892.4499281,484.9087291,13.77693445,7.282400451,-27.46497838
0,1,1,0,0,1,1,1,0,1,0,-155.9454653,-90.09211623,-77.18697995,31.0521333,11.56593683,30.32104843,976.7854431,585.9782498,200.4364126,21.85873386,28.82680913,7.65215433
-17.85313742,0,0,1,0,1,0,0,0,0,0,10.38984681,100.2164331,-139.8137509,17.89238424,0.965733806,19.47191478,642.4992368,964.8144678,231.8307037,27.66591562,21.30545777,-4.025968594
-40.84971272,0,0,1,1,1,0,0,0,0,1,-57.8588144,-71.27928157,-29.47687808,40.88895954,12.36411442,12.05717758,773.0753831,246.2520964,268.7381253,-15.42296098,-15.97729348,-24.96358223
-18.29204762,0,0,0,0,0,0,1,0,0,0,-47.04851678,-45.93047155,-105.9553953,18.33129444,24.54016255,29.0090749,345.4948996,742.3127454,367.4156209,28.62431398,3.525391374,-29.82140317
-15.94691496,0,0,0,0,1,1,1,1,0,1,92.98904138,-82.48288328,10.66710706,15.98616178,2.454309808,36.94955677,406.6644306,933.4388339,38.95584977,-15.19938526,17.87987546,-2.329042051
0,1,1,1,1,0,0,1,0,1,1,-157.676464,46.06578632,41.8310732,19.19149231,40.15024677,30.61747086,44.40094965,966.1894547,909.9717784,29.01248988,11.01552286,-28.57114213
-4.959047097,0,0,0,0,0,0,0,0,1,1,-64.52980636,-48.90348347,127.4169604,4.998293916,12.85408202,17.81978993,92.69442073,698.7873168,604.8562694,0.593569495,20.1473661,-4.853339579
-2.482958558,0,1,1,1,0,1,0,0,1,0,-90.34665263,16.78545017,-120.4553595,32.69724475,29.51374152,29.647332,58.10007595,415.4451338,645.4918165,-7.608260595,16.06445023,-2.195440338
-12.39878158,0,1,1,1,1,0,1,1,1,1,154.5240177,-84.11391215,-46.95354959,42.54666088,19.74646953,4.339279461,117.5364381,63.48532413,426.4913892,23.43353429,26.2401455,6.21989307
0,1,1,0,0,0,0,0,0,1,0,-169.832523,-67.23110869,95.57935138,15.73825825,6.45631715,7.56432521,144.6324145,565.9232246,831.1154118,12.36127816,-19.94245365,23.70646258
0.855464802,1,1,1,1,0,0,0,0,0,1,-79.4423514,-141.7145954,53.29615533,6.607681426,24.19030611,15.57327657,665.2013631,896.7376682,442.9327724,-10.33268221,-4.949502603,20.37504001
-32.43443075,0,0,0,1,1,1,0,1,1,0,109.5598262,-0.888839437,22.25223734,32.47367757,36.93791387,27.94636684,432.512708,149.8753364,232.3116478,-16.51512422,29.77064577,5.059801424
-11.06165256,0,0,1,1,1,0,1,0,1,1,-38.42480104,-41.24963074,124.4542501,11.10089938,29.56962017,24.89764178,552.4964058,309.990566,783.9400403,29.71214085,21.65436661,16.01132733
-32.58933484,0,0,1,1,0,1,0,0,0,1,-141.0206226,51.06911964,95.32237624,32.62858166,0.168098181,8.007128111,758.6713776,722.6082884,586.1360366,-9.860291405,-6.699570927,-12.67736279
-44.55691508,0,0,1,1,0,0,1,1,1,1,68.38432137,23.57647115,19.90514318,44.5961619,36.92244036,18.28658734,370.8179134,577.9265423,161.795498,23.93046877,19.62696684,26.66677344
0.389211931,1,1,1,0,0,1,1,0,0,1,-114.5346978,10.2721898,33.32204079,12.86897438,34.33249674,40.67625328,648.6177671,359.2218523,554.2653311,-13.94261117,-22.56157327,3.131711582
-12.2569089,0,1,1,0,1,0,1,0,1,1,179.727809,89.18284882,-137.3816388,42.64199922,10.65123546,5.979539717,951.9732039,424.6696091,160.4010957,-0.295201521,29.24489573,-29.02516294
-8.565860784,0,1,1,1,1,0,1,0,1,0,142.5669973,147.1381284,-116.9728033,19.8691461,5.941865771,7.052013542,713.3183286,717.6893836,970.0017121,-18.19246547,-29.48657393,26.09437032
0.85469911,1,1,0,1,0,0,1,1,0,0,-83.43021694,93.91199736,-84.02001782,3.074198081,13.79893788,28.45202338,476.9418626,254.46727,847.6114135,4.799981334,4.443608647,-19.57524751
-10.42496141,0,1,0,0,1,0,1,1,1,1,130.2536424,33.30446743,-35.868283,40.57284071,32.72455661,17.06460416,427.9151825,268.3561359,500.3453665,17.9172522,-5.493800501,-13.68496948
0,1,1,0,1,1,1,0,0,0,1,-81.53922079,78.89280286,-73.61623149,29.57959914,22.01277578,22.04121783,180.093432,432.2923634,685.6341143,-23.43993998,-7.217198611,-20.26807021
-0.311261814,0,1,1,0,0,1,0,1,1,0,7.2289138,-164.5815134,-59.79229732,30.45914111,6.254701603,6.603639226,647.834564,545.387633,948.3164401,-27.90710464,16.0473971,23.03479174
0.297425261,1,1,1,1,0,1,1,1,0,1,-66.69039332,-59.97168745,-89.12949931,13.6232859,22.97562979,32.90885097,900.4963191,750.5410372,75.43729213,9.989030188,20.33986265,-28.95698709
-11.1851918,0,1,1,1,0,1,1,0,1,0,139.2744212,144.2205391,-58.32429508,41.62019868,44.15854584,17.86267754,996.6399863,501.2388148,660.0214778,-29.91388135,-16.06307881,-9.005562328
-16.23139541,0,0,1,1,1,1,1,0,0,0,-96.71605427,-94.26790808,171.309096,16.27064223,9.137636735,19.96520961,323.0556105,713.8682698,295.3339386,-5.720860753,7.291788458,12.96905338
-31.44964908,0,0,1,1,1,0,1,0,1,0,-101.6797626,104.5285464,-149.3909525,31.4888959,39.56211888,21.62994129,197.985134,989.5004834,45.70294151,23.96891515,18.47826179,12.74648802
-20.98084873,0,0,1,0,0,0,0,1,1,1,66.31873264,-17.00948095,59.04126713,21.02009555,44.18272377,9.025552621,127.7582371,34.76908591,984.454723,17.5940956,6.765826128,2.003094827
-41.45912795,0,0,0,1,0,1,0,1,0,0,-27.62621073,-98.85634671,80.88158181,41.49837477,26.91867203,21.55843807,599.2341646,813.0050657,862.1958292,13.23055843,-25.14842606,-6.199710164
-13.80047613,0,0,0,1,1,0,0,1,1,1,-25.89519903,77.64685828,-143.2134269,13.83972295,12.11752976,14.8795835,278.2196016,829.8245513,369.3354892,-21.4153697,-18.29279568,12.12207491
-17.90993993,0,0,1,1,1,0,0,0,0,1,-148.160936,36.1143924,67.10843763,17.94918675,31.39868134,28.79848165,596.7986488,344.6967823,712.617508,21.63409172,2.028542725,-12.77037559
-3.10926372,0,0,1,0,1,0,1,0,0,0,-2.718004577,142.2825852,-87.05296988,3.148510539,28.15109186,35.61165534,630.3727093,235.9121671,26.43917359,-25.34916073,19.43160773,21.53388866
-47.31315425,0,1,1,0,1,0,1,0,0,0,31.60480391,-119.5731293,-120.2977186,19.77363298,3.273056353,41.7756529,867.7461151,19.663478,283.9952146,-21.17446023,29.19039418,-26.1002659
-6.566839006,0,0,0,1,0,1,0,0,1,0,158.5958975,-171.13601,-29.57783256,6.606085825,41.04289195,42.81504111,977.2842427,741.262569,343.8403661,3.530951891,4.530631777,11.14540013
-0.320231279,0,1,0,0,1,1,0,0,0,0,177.4502369,95.52003766,-94.97343439,28.35931371,27.23915333,16.99178632,61.06898623,729.1575442,881.8961549,14.29891564,-6.343414868,-13.45548068
-44.23991559,0,0,0,0,0,0,1,1,0,0,113.6529633,-129.9723761,173.63596,44.27916241,8.889876724,28.56137503,138.1498991,737.847035,375.0849303,-25.1586409,-8.001729699,-10.74772013
-18.87191986,0,0,1,1,1,1,0,0,1,1,-2.213634266,-79.71653316,-133.8003338,18.91116668,41.07241157,27.85792838,446.2098435,661.4308874,130.1663228,-3.249006278,4.792816082,21.6714741
0,1,1,1,1,0,0,1,0,1,1,149.0345735,146.0603005,-20.15013861,21.22574443,39.08032306,7.173742208,547.7211537,137.2895656,799.9649796,-8.647429715,-13.11357842,-25.01085819
-47.73177568,0,1,0,1,1,0,0,1,0,1,-66.33780221,-164.1876117,-33.80658949,30.50924102,24.00731993,28.62273146,216.1902617,866.0609563,938.3525873,6.326667204,14.65107109,3.121041281
-11.69138947,0,1,1,0,1,0,0,0,0,1,171.0857547,-115.122121,2.290931375,16.84998562,43.86784338,32.20218771,714.9847288,341.2066288,64.3770385,10.53396051,-20.72961306,10.54961205
-63.18011485,0,1,1,0,1,1,1,1,0,0,-48.78056782,-123.6514933,172.5314575,35.96586072,42.20320571,21.82582598,851.0901237,696.6055483,33.04253083,-0.165788936,21.39085965,26.57664835
-42.27955979,0,0,1,1,0,1,1,0,0,1,13.6405756,-91.22604183,126.4041795,42.31880661,9.58500133,22.68543837,341.2367994,140.1851768,519.0414091,-26.07746462,21.1958172,20.95242412
-8.49801707,0,1,0,1,1,1,1,0,0,0,-126.2949602,160.1407844,81.1245636,38.93259565,15.51659335,41.02449676,676.7924708,222.7403684,124.1232539,-15.71708748,12.39715664,17.43048894
-38.66442153,0,0,0,0,0,0,1,1,1,0,-158.176692,75.23078273,164.0348229,38.70366835,3.943938509,22.14885114,537.588147,499.7258049,323.8791815,-5.40438233,-13.94484349,26.81166062
-6.675357893,0,0,0,0,1,1,1,1,1,0,-68.38263507,113.442574,94.18965306,6.714604712,13.22222325,9.177376509,582.5104507,740.8154065,693.5820428,-29.04069046,20.87304561,27.06846814
0,1,1,1,1,0,1,1,1,1,1,14.50948622,132.5036656,169.3075005,23.72500876,24.50723176,35.51970617,938.1292725,767.3055247,694.3724034,20.50315101,8.170122879,-20.80299303
-1.480355167,0,1,1,0,1,1,0,0,1,1,-142.7949137,130.7090356,128.4822927,32.39615553,4.95055904,16.44443683,574.5008767,613.0525343,372.6991997,18.18252639,23.7456791,-29.94993302
-24.59929335,0,1,1,1,1,1,1,1,1,1,148.7704008,-110.3603111,97.09977147,3.548585947,28.29675444,31.67262729,304.7773236,891.4844208,30.86101085,17.34281238,25.84630768,24.74131535
0,1,1,1,1,0,1,0,0,0,1,114.5553858,-70.95951738,-171.1449222,30.08834432,26.12267032,12.4908309,863.0206978,770.5385185,374.2671293,28.00559237,-23.55974356,-28.55211968
0,1,1,0,0,0,0,1,0,1,0,-156.1937706,-176.1704135,4.516969038,20.57179167,27.2854251,28.94433697,343.079577,491.9292774,235.645363,26.53662934,-4.942104605,0.015078832
-10.47376817,0,0,0,0,1,1,0,0,1,1,-116.8102166,147.4805735,-139.5939383,10.51301499,38.72535501,37.1005521,454.6111357,766.6692209,357.4732258,-15.59290962,-17.31853131,-3.21259765
-4.50392628,0,0,1,0,0,1,0,0,0,1,73.03852515,84.50029934,-177.8214962,4.543173099,43.97570304,44.70143733,730.9397646,246.1165525,608.5561311,-5.772473413,5.574951469,29.32543814
0.695281455,1,1,1,1,0,1,0,0,0,0,108.3682354,60.98413927,-76.9345138,9.872273336,24.02693018,8.844067837,89.73651863,267.3751981,417.3656918,-14.53558001,16.46281624,-18.27967866
-9.906936356,0,1,0,1,1,0,1,1,0,1,-174.6222074,-89.65272586,55.90886036,18.24094294,27.18750547,30.68966794,268.2510828,394.7481332,283.7229209,13.66647989,-20.85068171,28.76935273
-13.85033224,0,0,1,0,0,0,0,1,0,0,63.08620099,-140.836012,55.76197401,13.88957906,26.72784259,22.39769186,882.5226289,939.0379134,737.1627112,13.46599489,18.47399232,-26.75280215
0,1,1,1,0,0,1,1,0,0,1,-94.93787399,152.0565869,47.65151123,24.85985537,19.84710111,39.45746639,488.7499385,492.4702856,748.9329548,17.59655102,-0.155351064,16.13399317
-11.78843014,0,0,1,1,1,1,0,0,0,0,-151.5183465,178.9105817,69.58613117,11.82767696,39.40317861,37.70268073,39.1436426,872.2309476,641.9199523,27.95603218,9.275761283,8.221026041
-6.266224469,0,0,1,0,1,0,1,1,1,0,-112.2040811,-36.34002186,-56.43873374,6.305471288,32.16795022,11.77583479,857.6052306,311.5735714,799.4427072,21.98432273,14.79686427,29.53387862
0,1,1,0,0,0,1,0,0,1,0,-66.69876078,-142.5411112,-83.81511004,16.72100045,37.19554442,8.802655374,916.8833528,117.9741186,174.8299389,5.165219675,-7.342162572,-23.13721533
0.86948759,1,1,0,0,0,0,1,1,1,0,-123.5208942,-145.5662664,84.34688758,3.840925208,35.75609207,3.134031081,467.0144673,272.1917869,819.5583926,24.18330375,9.95083379,0.563798287
-33.31994713,0,1,1,1,1,0,1,0,0,1,39.6160006,-103.4961804,111.0628275,5.780425869,43.96607558,13.79053173,582.6144768,571.4887617,488.8646632,-20.56287572,-12.9963007,-29.46963979
-13.38210779,0,0,0,0,0,0,1,1,1,1,-99.87018572,121.8918883,-76.14129898,13.42135461,13.23929243,39.46402097,19.80241191,871.6153112,626.9847866,-21.96389384,-26.42908713,6.458195747
