Fitness,Label,TL,BL,IC
-0.899473603,0,-4.498052548,6.559121619,11.71138946
-0.899473603,0,-4.525040138,2.313888006,-15.93797105
-0.899823258,0,3.399264348,-3.052068043,6.779824134
-0.899473603,0,-4.093955177,3.608559341,-4.249077332
0.1658,1,-2.163633405,-5.860733982,8.980812274
4.3889,1,6.386107199,8.529432748,0.564799673
-0.899473603,0,-6.137134237,2.05801815,-12.07279248
-0.899473603,0,-1.792148496,7.061496285,-2.836728378
-0.899823258,0,8.513171586,-2.538445634,7.929854766
-0.899823258,0,1.772508424,-7.982677129,-3.504199992
-0.899823258,0,8.494164541,-8.888990529,-4.63809816
3.1894,1,-5.187197673,-5.443827861,-5.715184515
-0.898975835,0,8.482051221,0.049966927,12.12950559
-0.898009712,0,-2.994559307,-0.826349783,18.04386651
5.3425,1,-7.340332476,-8.59385518,8.243257669
-0.899823258,0,8.634055513,-7.821981721,6.067873671
0.6745,1,-4.345703352,-2.67230357,-14.75980648
4.688,1,-6.685812308,-8.071992455,-17.07067866
4.8998,1,-8.469859992,-6.897634327,-17.94519999
1.3456,1,3.34283011,8.039883462,12.35926835
0.755,1,-2.752840083,-6.707483573,-6.47981897
2.1086,1,4.105803312,4.43831878,-5.031562503
2.7593,1,-6.853701075,-4.757083609,5.992591436
2.6116,1,-6.834970434,-4.609404707,5.905962375
3.6087,1,-5.606522011,-9.236910236,12.26441277
0.8542,1,-4.440079975,-2.852025718,-15.30417758
1.3495,1,-4.432941382,-3.34733255,-16.90195221
3.5383,1,-5.536117827,-8.870578412,-16.75103282
1.8289,1,3.826074372,9.396844309,-10.24685732
1.0988,1,-3.096634025,-7.211692305,-7.068821002
1.5088,1,3.506009346,7.946555606,11.73101905
5.2568,1,-7.254654241,-8.785242193,9.048420767
2.8087,1,-5.826623416,-4.80655055,0.390407055
1.634,1,3.631195065,5.626083985,12.16582215
3.1467,1,7.166687517,5.143909662,2.503095406
1.6341,1,3.631316234,8.374587451,12.75414483
1.752,1,3.749214752,4.328835673,-2.492412193
1.8992,1,-3.897019919,-5.253385085,16.23115108
0.9534,1,-2.951189597,-6.22351431,-0.131507021
1.5568,1,-5.345876284,-3.554635691,-5.541047591
0.5026,1,7.042820134,2.499845533,-9.999570161
3.34,1,7.55178788,5.337151267,2.5522972
5.0165,1,7.199208986,7.013699008,1.489365718
6.9394,1,8.936562126,9.045550643,-5.23202043
3.6625,1,-5.660354595,-9.240009413,12.22719965
4.4477,1,-6.445538258,-8.516045548,-8.767227869
3.2615,1,-6.917408609,-5.259376011,6.287238258
3.3439,1,7.794194229,5.341113931,2.531869755
0.9861,1,-2.983905126,-8.756922138,16.678077
-0.899473603,0,-9.125532023,5.958476533,19.44842796
0,1,-1.265103619,-3.105022913,-18.04775526
-0.899473603,0,-5.495941812,1.620258375,4.055013531
-0.899473603,0,-4.949631911,3.086833192,-17.59617617
-0.899823258,0,8.810121802,-8.149388445,-6.640882753
-0.898975835,0,3.02099286,0.078215527,1.237005625
-0.899473603,0,-2.417525384,5.378148257,-8.699549369
0.9883,1,2.985454777,8.443676448,-6.773124575
3.7555,1,6.268782593,5.752711908,-15.02710082
-0.2978,0,-6.852249045,-1.700034568,7.493311939
1.1569,1,3.154078101,3.599549935,-19.62453292
-0.899473603,0,-7.427808529,5.278127627,13.67661992
2.9418,1,4.938971866,8.890469314,16.78856904
-0.898839894,0,-5.538514194,0.195343762,11.50960776
0,1,0.449038287,2.347838899,2.329628042
-0.899823258,0,4.619840512,-8.731957677,-0.288538927
1.2543,1,-5.401519235,-3.252178365,2.065524285
-0.899823258,0,4.873713441,-1.753889092,0.304733306
3.7055,1,-7.420552548,-5.703286869,-8.286814346
0,1,-1.000683369,-5.194357669,-9.469460578
-0.2744,0,7.831651435,1.722796575,17.54698471
-0.899823258,0,2.361597545,-4.985619209,-15.89850189
-0.899823258,0,0.927278024,-1.147087704,7.660245432
-0.899823258,0,5.188789162,-2.011576266,2.69653596
-0.899473603,0,-5.888321501,8.870572208,0.512265786
2.4772,1,-4.475067959,-5.41720895,18.11713658
1.7912,1,3.788416592,4.157454998,6.276876401
-0.3878,0,5.579348969,1.609391117,0.129205345
-0.899823258,0,7.574626183,-2.141014597,-10.2945797
-0.899473603,0,-4.367467437,8.09542022,8.107008846
-0.899823258,0,7.061114545,-2.426326104,5.320865227
-0.899473603,0,-9.368863149,8.400670776,-1.210124603
0,1,0.398063723,5.326242252,-6.551336012
-0.899823258,0,2.519702404,-3.461959844,-7.555726044
-0.899823258,0,2.921567957,-1.326167355,-15.88453808
-0.899473603,0,-5.276980667,9.435655918,7.955896653
-0.899823258,0,3.189005117,-3.478053169,-19.20712331
-0.899823258,0,1.40945184,-9.273301961,-9.410290205
-0.897876887,0,-6.186831316,-1.014007512,10.74620716
-0.899823258,0,2.558723948,-3.705994143,-8.318274618
4.5633,1,-8.43524023,-6.561123335,8.851213809
-0.899473603,0,-8.211028265,8.356244056,-2.812921963
-0.899473603,0,-8.405542575,1.442882276,13.27089257
-0.899473603,0,-3.052643903,5.597780086,8.333569204
-0.899823258,0,1.818847177,-2.460126075,-4.246999009
0,1,-1.433823083,-1.53948782,-11.24302867
0,1,-0.064706958,-9.20260573,2.592659949
-0.899473603,0,-9.017140812,7.445624867,14.40099039
-0.899473603,0,-3.234841142,9.480609269,18.19100032
-0.899823258,0,9.772419951,-6.845646505,-19.88326599
1.0764,1,-5.036400793,-3.074197585,-10.66645149
-0.899823258,0,5.117823683,-5.481446359,-2.062270183
1.0863,1,-4.811108668,-3.084109723,16.11819792
5.3577,1,-9.745982635,-7.355543917,-4.477493828
-0.899823258,0,6.812420207,-5.734673942,17.40937591
-0.899823258,0,9.39600758,-2.494828883,19.39451369
-0.899473603,0,-7.558286108,5.219149402,3.174467325
-0.899222734,0,2.423130849,-0.201915191,-11.18198585
-0.899473603,0,-7.117315109,2.703514106,12.09662774
-0.899515992,0,3.39286518,-0.567940848,17.77912458
-0.899823258,0,1.829617352,-5.465044813,7.353747489
-0.899473603,0,-3.587142885,4.978370876,19.92572829
-0.899473603,0,-4.605332966,8.637392716,7.855482119
3.0847,1,-8.094814333,-5.082556555,17.38630206
-0.4043,0,-0.404315637,7.650554873,11.17189267
-0.899473603,0,-9.634322305,5.415234907,7.431936157
-0.387,0,7.353341262,1.610193407,5.044191247
3.7283,1,-7.777056135,-5.726115537,-18.54520931
0,1,-1.109101417,-3.468381937,-8.508230755
0,1,-0.070960215,-6.36589611,17.35167487
-0.1679,0,8.803625689,1.82926165,-19.96765527
1.6607,1,8.060128926,3.657858834,-17.04595928
-0.899823258,0,9.927683247,-3.710860673,12.36879351
-0.771,0,-0.77098788,1.742829341,-0.896179466
-0.899823258,0,1.049072642,-6.493669218,3.489794761
-0.897812272,0,-6.903969378,-1.090948999,1.504856909
-0.762,0,-0.7619977,6.682194178,19.84689238
2.9214,1,9.444885463,4.918587453,-12.00172188
4.2301,1,-9.27341528,-6.227918685,3.101893945
-0.899823258,0,2.565446852,-2.704504972,5.462320384
-0.899823258,0,7.825869162,-4.929635851,-8.545626482
-0.899193053,0,-7.491616475,0.571475455,12.83065448
-0.899473603,0,-4.004490798,5.753578348,-2.519497078
0,1,1.010794323,9.722289476,7.591239365
-0.899823258,0,9.402735533,-8.080683231,15.9236895
5.5358,1,-8.831138132,-7.533636979,5.229029735
0.6001,1,-2.597913086,-3.608554525,11.82777325
-0.899473603,0,-3.965903767,2.149233768,-1.521110273
-0.899473603,0,-4.148146179,6.648379128,2.821038295
2.6759,1,-8.589837723,-4.673766182,-13.16500677
-0.899823258,0,1.206148441,-5.958189919,-0.305247556
2.5901,1,4.587348393,9.099927646,10.4947336
-0.899473603,0,-8.398637221,8.764924493,18.97895374
0.145,1,2.14220856,9.149899174,-6.773978354
-0.899823258,0,8.024302844,-9.992687525,-0.668799222
1.7023,1,-7.050505055,-3.700158263,-13.14498167
0,1,1.858138736,3.152160239,-6.041492284
6.9283,1,-8.926131051,-9.056639379,-17.76568763
6.5719,1,-8.569760088,-9.686489101,18.94716029
2.6987,1,4.695934419,5.047712295,-18.66745567
2.7761,1,-7.647877657,-4.773934602,15.73432008
7.444,1,9.441222754,9.881477724,-6.12854947
2.1561,1,-4.153957289,-6.255051857,9.725933453
-0.899823258,0,4.360374454,-6.22210549,-2.642487816
-0.899473603,0,-9.088137291,3.10946952,11.24168836
3.7099,1,7.258008504,5.707057437,-2.660307891
1.0457,1,-3.043575061,-8.892228995,12.7776577
5.8814,1,-7.879193236,-9.878519069,-8.998305898
1.488,1,8.855426096,3.48518656,-4.573664207
1.4993,1,7.138925792,3.496497759,4.323876724
-0.899473603,0,-1.21148326,9.225704058,12.91625993
5.1698,1,-9.790011361,-7.167665306,-0.687606581
-0.899823258,0,1.612368669,-4.14022072,-2.445321377
0.0369,1,-2.034696261,-7.253890388,18.11046835
-0.899473603,0,-2.799106675,6.739548145,-18.34657097
0,1,-1.523388239,-8.487240597,-7.447404907
5.0929,1,8.919653029,7.09006909,-13.05875528
-0.7177,0,0.717671778,-4.102215881,16.11488617
-0.899823258,0,2.705777929,-9.068719219,-10.71726482
3.2511,1,-6.564074771,-5.248973889,-2.628593656
3.9125,1,-5.91028351,-8.74294427,4.895435685
-0.899473603,0,-5.984066625,1.963554806,-16.65186233
-0.899823258,0,5.047731848,-8.112836774,-15.72857001
-0.899726184,0,3.967141205,-0.806392392,-13.69363322
-0.899823258,0,6.614576414,-7.546299838,-9.952771921
-0.899823258,0,2.362735258,-8.599800119,-14.29248321
4.2971,1,-6.29493341,-8.301559591,-11.71883184
-0.899473603,0,-9.937562713,3.027029619,-7.316106236
3.4187,1,-5.416554006,-8.154908489,-10.36085351
4.6712,1,-7.225052276,-6.669050626,-0.242104268
0.5964,1,2.593621176,2.931288618,-12.32677071
-0.899473603,0,-4.321697413,4.345114997,-12.61451528
-0.899473603,0,-1.167949955,4.033614816,-9.598280374
-0.899823258,0,6.714470848,-2.282272464,-16.78613751
-0.898348118,0,-3.997707678,-0.433563881,-19.75012457
-0.899823258,0,2.856668033,-5.651921448,-16.92360769
0,1,-1.788762668,-9.793327969,-7.597240109
-0.899473603,0,-9.418463605,3.507807619,-15.53638506
1.9576,1,-8.427306503,-3.955381435,-7.983900723
-0.899823258,0,6.636997613,-2.110580359,-16.13454612
-0.898335036,0,-4.132587116,-0.462412526,-14.81670271
-0.899473603,0,-5.388868782,3.735249384,-18.03669594
-0.899823258,0,8.314463032,-7.98032914,-14.56701643
-0.899823258,0,8.52109522,-6.177925214,-17.98590024
1.204,1,-8.647181025,-3.2018642,-12.91751734
3.8594,1,-5.857206987,-9.483615035,-13.19164253
-0.899473603,0,-4.331617831,5.682540549,-13.18429997
-0.899473603,0,-2.127430781,2.036966932,-19.04458107
-0.4078,0,0.407818123,-8.478270822,-3.749610174
-0.3394,0,-6.890884052,-1.658417602,2.179080642
6.1375,1,-8.13532126,-9.16801295,10.37120605
-0.899823258,0,1.105279718,-4.89992421,-16.99197727
3.3845,1,-5.382344093,-7.104751505,7.083833168
-0.2558,0,3.216431243,1.741364412,-19.2368628
0.5313,1,-2.529176665,-8.423670053,-18.76280252
-0.899473603,0,-6.963007333,4.66025011,-18.41205918
-0.899473603,0,-3.266782996,7.667087532,-6.653763218
3.2468,1,-7.339108331,-5.244604912,-14.89106132
6.838,1,-8.83584351,-9.118675552,-8.817646747
0.2615,1,-3.153982749,-2.25932856,-18.95296379
3.4889,1,-5.486766173,-7.681262319,-14.64135577
-0.4113,0,-2.097279668,-1.253155939,-16.60468888
-0.899823258,0,3.274533385,-7.502459112,6.961087008
0.1458,1,-6.271944523,-2.143672027,-13.81624641
0.8334,1,-2.831221884,-9.493319098,-11.25647375
3.8653,1,-5.863122802,-9.252674682,6.534598639
4.3154,1,-9.62124265,-6.313187377,-18.93037163
1.0993,1,-3.097096827,-4.171399439,8.141143611
3.9956,1,-5.993448104,-9.70827253,10.526641
3.5231,1,-8.823447219,-5.520934728,-13.28073694
-0.899473603,0,-9.611312204,1.67492958,16.83507294
-0.898591833,0,-6.222925963,-0.139685865,2.38159466
0.957,1,-6.953760445,-2.954793941,5.803916933
2.571,1,-7.698521292,-4.568782569,-7.424548505
3.9929,1,-6.394757321,-5.990698125,8.774302517
0.4999,1,-3.283267144,-2.497755737,-14.1496138
-0.899823258,0,0.904784529,-7.846287536,-14.51378738
1.1317,1,-3.129524463,-9.814521638,-12.30214089
6.4019,1,-8.399776827,-8.412923817,-17.10495003
6.5918,1,-8.589670178,-8.799526882,6.463084061
0.436,1,-4.885545469,-2.433783846,19.74942782
1.5338,1,-8.951175309,-3.53162032,11.98746499
4.2706,1,-9.382873602,-6.268392319,-9.163774031
3.5367,1,-5.534526323,-7.374799422,-13.10086704
-0.7102,0,-5.119455861,-1.287635745,13.14211422
6.4298,1,-8.427602953,-8.882014563,5.399514665
5.5844,1,-8.604604235,-7.582207614,7.114119876
0.1275,1,-2.125357708,-5.276771986,-16.77729372
3.8013,1,-9.691046835,-5.799125997,1.458736239
-0.8984275,0,-3.78183477,-0.295555483,-9.513383606
3.1735,1,-8.443431968,-5.171346074,-18.96863377
-0.899823258,0,5.645319443,-7.979064509,-8.75581792
-0.899823258,0,3.075982069,-2.163496,-15.22655872
-0.899473603,0,-3.800204326,1.145952687,-4.872428445
-0.899473603,0,-9.42007645,1.449406485,-18.80073752
2.6624,1,-4.660196058,-7.562488756,4.295112001
0.8137,1,-2.811518344,-8.661392088,18.63733989
1.0604,1,-3.058231246,-5.647467542,-18.48634814
-0.899823258,0,4.667253937,-1.281673706,-4.014713034
3.1708,1,-8.523292791,-5.168615034,-5.952198591
-0.899203466,0,-9.512286967,0.614471632,17.39418696
-0.899070142,0,-8.720549635,0.470743462,-7.418406057
0,1,-1.415159272,-6.250344394,-7.878737552
1.8033,1,-3.8011754,-8.470492835,11.23511855
0,1,-1.094160355,-3.828237347,-1.216098455
5.5005,1,-9.901213551,-7.49831684,11.00282846
0.3155,1,-7.588660086,-2.31336805,-18.8830717
4.6388,1,-9.358675048,-6.636631907,0.966847421
-0.899823258,0,4.868251938,-6.879923698,12.92689118
4.3069,1,-7.036738813,-6.304717954,5.81447757
-0.3839,0,-9.632532066,-1.613883528,-15.11659403
2.6259,1,-6.896158784,-4.623763394,-2.64442241
-0.2941,0,-1.50137633,-0.895799159,7.816982295
4.2235,1,-7.256251561,-6.221330739,18.26468204
0.5634,1,-7.977844392,-2.561212651,-11.11378753
5.1159,1,-7.113776192,-8.634698119,1.285461537
-0.898437283,0,6.859446468,0.760925644,-11.61643704
0,1,-0.20026438,-7.58458403,-14.40320442
0,1,-1.347628114,-1.460034846,-18.82855467
2.213,1,-8.370068352,-4.210856556,7.072649063
2.028,1,-4.467884359,-4.025825035,-19.7638269
2.8312,1,-7.018716316,-4.829022313,1.148475935
-0.899473603,0,-7.513689484,1.482060279,-1.345110792
1.8535,1,-9.016749666,-3.851304011,-7.191613143
4.939,1,-9.940772785,-6.93687486,-3.700348388
1.7186,1,-7.339369225,-3.71638337,-16.48579396
3.2817,1,-7.774388578,-5.279550878,-14.45383513
0,1,-0.082238933,-4.93917425,-12.16155161
-0.899473603,0,-8.167874739,2.632021346,-4.872471595
3.2311,1,-9.006013927,-5.228942886,-14.90794779
-0.899473603,0,-1.295701097,2.930492602,-12.93218222
-0.899473603,0,-8.042711541,3.875798594,-16.15902082
-0.899823258,0,1.165825062,-2.297410108,5.8743449
-0.6086,0,0.608618465,-8.314295683,-10.36921681
-0.899823258,0,0.908986713,-9.239754839,3.171447217
-0.1522,0,0.152166054,-5.240151188,-12.29261507
-0.0453,0,-2.693319066,-1.952498391,-16.40760448
0.571,1,-2.568830988,-8.339567924,19.88874229
0,1,-1.494272273,-7.883894175,-18.27554941
-0.899823258,0,1.357104254,-7.596974776,18.81317675
0.6131,1,-2.610955796,-3.1780509,-1.744419901
-0.899473603,0,-2.910599187,5.181909127,3.577634286
-0.899823258,0,1.168133464,-7.143517355,13.50547724
0.094,1,-2.091839759,-4.290879047,-10.27797429
-0.4314,0,0.431373412,-9.504731226,-19.10908314
2.638,1,-8.913803724,-4.63583101,1.840388361
0.8249,1,-8.318828003,-2.822701267,9.327327244
1.1984,1,-5.861323544,-3.196256854,-6.901029619
-0.2303,0,0.230309693,-9.171384851,-7.503616422
0,1,-1.245471658,-8.193745294,17.34272146
6.7241,1,-8.733245633,-8.721966577,17.59464553
0.2747,1,-2.272483103,-9.329974918,-6.131088854
4.7449,1,-6.742777474,-6.868036709,-13.45317513
2.1971,1,-7.561689033,-4.194894848,-17.50631805
-0.899823258,0,8.793872566,-9.456959741,2.460569922
5.5984,1,-9.306155829,-7.596220577,-8.651460307
0.9347,1,-6.773298356,-2.932494583,-17.6797274
0.5759,1,-2.573756304,-8.71788118,-2.261929768
-0.899823258,0,7.576749658,-7.546273965,12.54192899
-0.8134,0,-0.813352675,2.121273645,-5.438418883
3.276,1,-8.394707449,-5.273842529,19.77359149
0.9757,1,-9.616954154,-2.973524547,1.385872757
-0.8515,0,-0.851509766,4.663420669,2.329602721
4.0356,1,-6.0334322,-9.586397158,11.69085035
0,1,-1.697996305,-8.915739885,-9.612175263
-0.8991226,0,-7.394089573,0.479945478,-18.16439543
3.1761,1,-6.439551392,-5.173885591,3.789198755
-0.899823258,0,5.270122382,-6.71864425,7.531613937
-0.3955,0,-4.964827567,-1.602321004,-13.12655045
-0.899823258,0,5.907737318,-9.510600334,-18.40881823
3.7824,1,-5.780235656,-6.51172963,4.553671171
0.2499,1,-2.247714362,-3.638490618,-9.528858587
0.396,1,-2.393851929,-8.545751152,-2.388769138
1.0391,1,-4.146328061,-3.03696229,15.03891474
0,1,-0.227085311,-8.43851485,1.202644384
0,1,-0.612720599,-6.923717387,18.47179679
1.5171,1,-6.290980207,-3.514903776,-9.441140695
0,1,-1.201451623,-4.314217672,7.150713997
2.1981,1,-5.051342524,-4.195956068,-19.22669613
1.2409,1,-3.238737852,-3.900326598,5.924027985
1.1485,1,-3.146282067,-5.233878249,19.38256004
1.7519,1,-3.74974308,-4.368216677,-19.72872235
-0.899823258,0,0.90879576,-8.648546146,-3.582064012
6.3908,1,-8.388653982,-9.133838072,-0.353777481
-0.3475,0,-6.107839891,-1.650295378,-8.282937634
2.6017,1,-5.509508933,-4.59950662,-3.26234084
-0.899473603,0,-7.910777704,3.044727774,19.66800021
1.2335,1,-4.209723978,-3.231333608,19.8577866
0,1,-1.723503158,-6.383099511,19.82524749
0,1,-1.150949603,-6.325094271,-10.03076809
4.2448,1,-6.242677452,-9.81229283,13.53213623
-0.898839894,0,-8.418994888,0.188317315,-0.524068045
-0.2225,0,-8.383079773,-1.775355995,8.505356064
2.8784,1,-4.876215714,-6.744667371,5.03108141
3.3626,1,-5.360475835,-6.637894635,-18.93108523
0,1,-1.286679108,-7.267339352,-8.011169256
-0.899823258,0,7.724563648,-9.372392403,-15.35860246
0,1,-1.9196348,-9.179351116,-8.24697835
-0.7024,0,0.702414594,-3.328885511,14.18730302
-0.899473603,0,-9.424277901,3.891019296,18.35027688
-0.897868845,0,-5.534479339,-1.017250175,1.381262151
1.7199,1,-7.89717897,-3.71774664,-6.049373577
0.7869,1,-2.784687389,-4.838975026,-2.696138526
0,1,-0.774940371,-7.799099072,11.25046617
-0.899823258,0,3.501329761,-9.862580164,-16.84041108
-0.899823258,0,9.755622485,-2.607211383,-13.16932061
0,1,-0.217413596,-4.92954439,7.128965078
-0.899473603,0,-8.043218409,4.17340869,14.22983677
0.4472,1,-2.445054046,-4.558092771,-14.98784303
1.1313,1,-3.791876575,-3.129087887,-16.95082227
0.1251,1,-3.883730718,-2.122973178,-6.524566957
-0.899823258,0,6.70457135,-9.040836572,-5.628777223
-0.7617,0,-5.116097561,-1.236094569,9.403742686
-0.899823258,0,3.360711871,-6.948486942,-17.49215943
-0.899823258,0,7.309340595,-9.169584346,4.567721011
0.7218,1,-5.599396058,-2.719614866,-8.110318772
1.7818,1,-3.779668521,-6.106138565,-13.95801845
-0.899823258,0,3.997794792,-9.759806722,-19.80478403
-0.899473603,0,-5.877760438,4.598934054,-7.462573068
2.6649,1,-4.662754151,-8.628907833,-7.455941496
2.7109,1,-6.631886031,-4.708746467,7.355263334
0,1,-1.018627344,-6.930544597,-11.55067987
2.9597,1,-4.957528742,-5.060131594,-10.41694492
1.4537,1,-3.451525767,-8.020624347,6.846975993
4.433,1,-8.750637978,-6.430816044,-6.469464678
