Fitness,Label,TL,BL,IC
-0.899823258,0,5.976370163,-1.902511122,-0.705422749
-0.899473603,0,-8.722152814,6.058570616,-5.957160047
4.9883,1,6.985449004,9.836144328,-0.627041821
0.8749,1,-2.872708093,-8.912578299,16.5630824
-0.899823258,0,4.099374827,-1.238327903,18.72436101
1.1389,1,4.476416763,3.136066154,0.590863558
-0.899823258,0,7.54112515,-8.796516786,-1.14089412
1.7818,1,-3.779668521,-6.106138565,-13.95801845
-0.899823258,0,8.028408099,-8.586834093,18.33550868
-0.899823258,0,3.997794792,-9.759806722,-19.80478403
-0.899577898,0,7.065827958,-0.654244511,13.46874636
-0.899473603,0,-5.587503862,6.119210029,-10.05682237
6.7608,1,9.96545223,8.757952569,2.158254134
0.7126,1,8.25394849,2.709798725,11.20382929
-0.899823258,0,1.344363545,-6.164766661,16.24993326
0,1,0.297128356,9.979526221,-4.906853382
-0.899473603,0,-5.877760438,4.598934054,-7.462573068
-0.899473603,0,-7.648381487,7.772111859,7.724915921
-0.899823258,0,8.79800283,-1.656653659,12.63083401
-0.899823258,0,6.096853732,-2.79191446,16.55256572
2.2359,1,-4.23368335,-6.699962762,-1.765499594
3.1458,1,-5.143653691,-9.961558949,4.613715058
1.2095,1,3.224557213,3.206728562,7.219006897
-0.899823258,0,7.012993456,-9.253710631,7.23100784
0,1,1.422752024,3.804295507,15.82265773
2.6649,1,-4.662754151,-8.628907833,-7.455941496
-0.899059102,0,5.783590316,-0.033203539,-2.518690364
2.7109,1,-6.631886031,-4.708746467,7.355263334
2.1132,1,6.332748131,4.110419798,3.061555711
-0.899683521,0,9.881249859,-0.776134602,-0.26587
-0.899473603,0,-4.520806252,3.102057735,-3.717716304
-0.899473603,0,-4.000737234,2.10871144,11.64693088
3.4705,1,9.417871358,5.467676546,3.999268388
0,1,-1.018627344,-6.930544597,-11.55067987
2.0098,1,4.006980826,9.123643723,5.418746596
-0.899823258,0,7.825423228,-5.674299726,7.341748219
1.701,1,-3.698827612,-9.492268395,12.80996152
0,1,-1.346626018,-8.225867748,17.40335966
-0.899473603,0,-2.18446368,1.758632929,-10.40656235
-0.899823258,0,3.071300094,-2.669350327,-0.750002696
0,1,-1.966288713,-3.324049117,-9.296585264
-0.899823258,0,5.356859273,-5.192361621,18.45108646
-0.899823258,0,8.471025228,-4.51506174,-11.06884077
2.9597,1,-4.957528742,-5.060131594,-10.41694492
-0.899473603,0,-1.434980784,6.518517738,4.687449655
-0.899473603,0,-6.122511955,6.161628946,19.42536777
-0.899473603,0,-7.027951031,7.060616161,-10.45592198
0,1,-1.661188985,-3.552001953,-2.63845443
1.4537,1,-3.451525767,-8.020624347,6.846975993
3.9823,1,-9.012826084,-5.980082291,-0.034522909
-0.3899,0,-4.49161364,-1.607921547,3.879715279
-0.899473603,0,-9.017101811,7.733588612,14.33196668
4.4538,1,-8.298768999,-6.451664535,-19.46405917
0,1,1.799708721,4.15723987,10.35690237
-0.899473603,0,-5.720574126,9.323345377,-0.624441103
4.433,1,-8.750637978,-6.430816044,-6.469464678
-0.899823258,0,7.609643901,-9.145589043,-5.783703343
0.8176,1,2.814786494,6.55767415,-18.21507942
-0.899823258,0,5.816512683,-8.976986778,-8.142966091
-0.899473603,0,-4.557152375,8.269076229,4.218683815
0,1,0.044349026,4.732008974,-15.51507322
-0.89857802,0,7.689797693,0.591013507,-19.78024314
2.7556,1,-6.74264172,-4.753478949,-18.44520679
-0.899823258,0,3.641289421,-9.436070718,-0.002031708
0,1,-0.386101309,-4.429422972,3.619668499
-0.899473603,0,-4.251681035,8.398926379,-19.7574462
-0.899823258,0,1.290607565,-2.626153574,-5.145569706
-0.899473603,0,-9.576113575,3.745012854,2.182549754
3.3115,1,5.308715815,5.826779191,-10.13756558
0.6634,1,-6.003866977,-2.661218836,8.78288099
-0.5957,0,-7.492703577,-1.402115283,-19.34586053
-0.899473603,0,-8.579596836,4.20612205,12.11791289
6.2067,1,8.203932433,8.242473905,5.181447093
5.3723,1,-7.370124105,-8.757269854,11.10175301
0.5214,1,4.842990228,2.518584673,9.163867067
-0.899473603,0,-5.939712809,5.899896129,18.9828468
0,1,-1.597116791,-5.0855882,-0.795119599
1.3822,1,3.379448463,7.047515743,17.81290479
-0.899473603,0,-7.425354733,3.932905063,-16.7966342
5.3782,1,-7.928746977,-7.376032728,0.602215963
0,1,-0.364378315,-1.082331946,11.92707616
0,1,0.578764938,3.376874614,-0.666496503
1.3484,1,-3.346259901,-4.823966937,18.94810836
-0.899473603,0,-4.712794103,5.798816998,-0.117243154
-0.899473603,0,-3.584294699,2.325655778,-19.724234
-0.899473603,0,-8.741326926,8.400499356,16.24654778
4.6335,1,6.630742506,8.273493471,7.166305985
1.8762,1,5.541171966,3.873358928,-12.04574121
-0.899473603,0,-0.952234669,5.777734978,-19.92301813
-0.899823258,0,1.111551944,-1.335034135,-17.66336216
-0.899473603,0,-1.160803015,6.791873576,4.730267058
2.8347,1,4.83188114,8.71274803,-6.987599416
2.9226,1,4.919828879,7.457964482,-2.668563636
0,1,0.431193249,3.05318519,-1.2395417
3.4821,1,-6.3340136,-5.479956245,-3.521783056
-0.899473603,0,-9.694165847,5.013408197,-17.51506333
-0.899429201,0,-1.366312642,0.855587198,4.405942013
0,1,-1.27531654,-8.378628842,-8.641710479
-0.899473603,0,-8.535463913,4.599551033,-6.144995883
-0.899377082,0,3.044105398,-0.364850966,-4.696254471
1.4645,1,-3.462283196,-7.939201651,-5.183504828
-0.898413981,0,-2.451169208,-0.364033584,11.82478252
1.8307,1,3.827873923,6.995801973,0.491301036
-0.899633927,0,7.100668169,-0.691169065,-9.406056089
-0.6534,0,2.589684275,1.254682379,1.646258706
-0.2642,0,-2.133771214,-1.590752575,-14.51512089
2.1586,1,-4.15644243,-9.853535736,17.30804899
0.188,1,2.185170822,7.836913877,-3.167006389
-0.899473603,0,-1.99637312,1.078682359,3.85037753
0,1,0.125576422,1.744192549,-14.68713255
1.0257,1,5.231959656,3.022869938,-5.956405275
1.7502,1,-3.748072443,-4.514989481,-14.01877049
-0.899473603,0,-3.313086465,6.660681015,-10.65696956
-0.898591833,0,-8.615180739,-0.105456585,-15.11394631
0,1,-1.947574695,-8.17571578,8.821923193
-0.899473603,0,-3.153141826,1.326097721,6.180494843
1.0528,1,3.050023076,4.017134205,-7.955820533
-0.899473603,0,-8.290723716,2.668714102,-9.342615386
-0.899823258,0,7.885035585,-3.994620593,8.602277001
0.7047,1,-3.392953734,-2.702534813,3.693924487
-0.899823258,0,8.103709364,-4.709423223,17.99303524
-0.899823258,0,4.774579587,-9.910777039,14.02947038
-0.7486,0,3.911443757,1.248642449,-6.491355465
1.3462,1,-3.34401304,-8.453544247,-1.667962758
-0.5581,0,3.143801329,1.43907691,-3.915654246
-0.899823258,0,8.694023388,-2.789315368,17.90856036
-0.8198,0,-9.397528421,-1.178066648,8.028365995
-0.898892709,0,4.05985633,0.203331067,4.48975548
2.9302,1,4.927378879,6.028712208,-6.531000852
0,1,1.281860122,7.105321408,3.566344133
0,1,0.164823934,7.068610003,7.351933683
-0.898744215,0,-7.873234879,0.039136586,-19.23333338
-0.899473603,0,-1.147812336,8.143508621,-18.21321505
-0.899823258,0,8.903816085,-6.392392806,-5.203674158
3.8974,1,-5.895218353,-8.088283103,-2.690362608
2.451,1,-4.448781175,-7.982835802,-0.043181822
1.0101,1,-5.219318529,-3.007973376,2.330491612
-0.899823258,0,0.961338221,-1.574521389,-4.580013356
0.3889,1,-2.386724416,-4.385432743,-12.80350463
5.4565,1,-7.454319504,-9.68619551,10.12351877
0,1,0.099103755,4.442204796,10.4440322
2.6232,1,-4.621022408,-6.127560347,-17.43404842
-0.899473603,0,-1.492513652,4.042939781,19.09282581
-0.899823258,0,1.03165464,-9.123864467,3.285950835
-0.899424559,0,-4.432485302,0.84388498,-2.267164265
0.4033,1,-7.655891397,-2.401175585,10.5933154
1.8568,1,8.367365836,3.853981113,18.82496976
-0.899473603,0,-7.476700669,2.92827771,-4.526001784
-0.899823258,0,1.246891811,-6.032988334,-4.242947391
0.8726,1,-3.195154787,-2.870444601,-5.078404415
-0.898737627,0,-7.692715375,0.024195164,12.67651282
-0.898675143,0,-3.129860116,-0.029276065,-15.2790407
-0.5943,0,1.510333467,0.309284914,-5.788932793
-0.899823258,0,7.266978627,-3.119700378,-1.724744743
-0.899473603,0,-5.238221765,5.423261604,-9.063819125
0,1,0.500042259,0.622269168,14.93536746
-0.899823258,0,8.752260675,-9.0256504,19.15379655
-0.899823258,0,2.646517277,-8.547323755,-11.52703953
-0.5315,0,-2.802255533,-1.466374398,10.32581499
0.5976,1,8.315015334,2.594802993,18.2363645
-0.89857802,0,5.102368743,0.52222345,14.00443992
-0.899823258,0,6.320618496,-7.357390582,10.42896674
-0.899823258,0,2.344649362,-2.047055627,13.65087936
6.0781,1,-9.233605857,-8.075881439,17.92408945
-0.899252586,0,-2.079687709,0.645241956,16.14569915
-0.899473603,0,-3.199295177,3.277912898,9.094442601
-0.899473603,0,-5.539727989,1.109080637,-1.790693196
-0.6282,0,2.20529076,0.879800762,0.734253559
-0.899473603,0,-4.27904506,7.580323266,17.46172148
4.127,1,6.124185639,9.381698542,0.969396888
-0.899473603,0,-7.742621298,3.004688777,-12.36456129
5.1415,1,7.138716705,8.857061449,-15.86212401
-0.899473603,0,-4.071221056,5.980680612,-2.331409631
0,1,-0.149588771,-9.409676553,2.905735415
0,1,1.449243326,4.833827372,-16.93577748
-0.899823258,0,5.743329321,-6.1301001,1.237108168
6.4854,1,8.482595628,9.721129298,19.01173592
-0.899473603,0,-3.904622895,5.072768148,-11.74579539
1.1597,1,7.227614264,3.156883264,-15.91176976
0,1,1.609296074,9.269765611,13.79490597
2.0638,1,5.062137974,4.060996246,-10.13505404
-0.898067252,0,-9.201170092,-0.75773638,-15.30504752
-0.3929,0,-6.767600508,-1.604883203,6.644614149
-0.899823258,0,9.463087897,-4.40699127,1.255718602
-0.899823258,0,8.613853152,-6.666751875,11.56998933
-0.899473603,0,-7.940693049,7.67245391,0.889504523
3.1249,1,9.482528327,5.12208389,8.902802942
3.8899,1,-9.947976234,-5.887725453,-9.585232453
-0.899473603,0,-8.400905931,4.706554668,12.906027
1.1344,1,-3.132187274,-7.277238012,6.635577077
1.4752,1,6.608822784,3.472417406,-14.42163608
-0.899473603,0,-2.423462321,3.567258824,0.637003696
-0.899823258,0,9.561107492,-4.645506027,14.67642003
0.5271,1,-2.524902631,-7.267393143,-16.69233816
-0.899823258,0,4.776473737,-2.558643912,-4.779347993
1.9587,1,-3.956524703,-4.109491869,-9.60745738
-0.7305,0,-0.730499692,9.757045481,-4.596964849
-0.899823258,0,8.864684128,-6.659976032,17.00016237
3.0895,1,5.086747352,7.131988734,4.095460668
-0.897958475,0,-7.852663569,-0.890554856,6.18358842
6.8515,1,-8.849337584,-9.574742463,-8.407930393
-0.898810553,0,8.629576625,0.280387149,15.01193721
-0.899473603,0,-2.438009767,7.690230391,1.390954806
-0.899823258,0,7.852054706,-7.944731467,-11.51816669
-0.899823258,0,4.03211479,-2.772983408,-19.94417141
0.316,1,-2.313833203,-3.597141752,-4.266184696
3.8146,1,-6.374975534,-5.812465579,3.748985318
-0.899823258,0,1.889327114,-6.550594372,17.32006267
3.9677,1,-8.875664615,-5.965517165,0.330082599
-0.899823258,0,5.184297192,-7.078958164,17.24291945
0,1,-1.561038692,-8.870025252,6.968017554
-0.899473603,0,-4.403825355,5.601740865,18.51364864
-0.899059102,0,3.764896733,-0.031548796,-16.0387016
-0.899352771,0,-4.244975054,0.762245656,-19.54679794
-0.899473603,0,-4.343130308,1.791425814,-13.11807553
-0.899473603,0,-6.598036693,3.526855876,2.783777236
0,1,1.033410024,9.348819691,5.136876083
-0.899070142,0,-3.50900565,0.420313817,14.59746704
4.7726,1,9.882164696,6.769764603,-6.104114083
2.991,1,4.988197596,8.788256655,6.723273549
0,1,-0.375945652,-4.27673846,3.806232224
-0.899473603,0,-3.271857104,9.191011349,-2.316999131
1.5305,1,9.239924169,3.527672407,8.24311347
6.8003,1,9.153855063,8.797538756,13.35030139
-0.899473603,0,-6.895173584,6.608643494,-1.434387081
-0.899070142,0,-4.026231446,0.466106395,13.26521741
-0.7826,0,0.782647056,-4.803362807,-5.838462954
0.989,1,-6.265237279,-2.986865318,-12.41125859
-0.899823258,0,6.713818764,-2.316980888,-19.6200111
-0.899473603,0,-3.819506096,6.734944684,-8.746527153
-0.898507736,0,5.626866242,0.630284985,-13.84341937
-0.5051,0,0.505073683,-4.335204245,8.59464458
-0.899823258,0,4.687785698,-1.007283139,-12.71690264
2.5467,1,-7.289191472,-4.544567727,5.425740285
1.3603,1,6.123758369,3.357546454,-8.536434108
3.0847,1,-7.151168745,-5.082495295,7.67588054
-0.898675143,0,-8.56506313,-0.026782497,19.43991109
-0.493,0,8.098012915,1.50415395,10.66069096
1.9094,1,4.935348969,3.906628139,7.092690026
-0.899473603,0,-4.352003445,1.637359605,4.754891635
-0.899823258,0,6.284798337,-9.680258791,-11.42589585
4.3495,1,9.757347171,6.346745076,5.283268429
1.6458,1,3.642948931,6.164336458,-8.813514473
-0.899823258,0,3.299385358,-9.413517753,1.77520617
0,1,0.579404916,7.463285563,-12.49566785
6.632,1,8.629211494,9.527045518,-6.751822897
-0.89857802,0,2.474184683,0.54121437,-1.636739139
0.8309,1,-2.828687486,-3.314608971,-16.67219
0.1941,1,-2.191962632,-5.213121081,-0.549120432
-0.899823258,0,4.001872092,-7.25459337,13.05869355
4.5774,1,8.601064391,6.574610138,-0.60188949
-0.899789086,0,3.195385279,-0.871978362,-3.261517833
-0.899473603,0,-9.31407476,8.536950927,-18.26479777
0,1,-0.478798014,-2.285045305,1.36233337
6.0523,1,9.963365426,8.049483766,-19.40978007
-0.899301465,0,5.610298576,-0.294210992,-4.391209418
4.4646,1,6.461802097,7.488350891,19.93424106
-0.899473603,0,-6.086788214,7.399378364,-7.700335255
-0.899473603,0,-1.775270933,6.326803971,-5.269810103
0,1,-1.475691493,-8.175663793,6.69992725
-0.899823258,0,4.626163222,-3.983631805,-6.480111627
2.6892,1,4.686447196,9.709132407,7.950840555
-0.898198882,0,-8.201363746,-0.58524947,5.41451552
-0.5054,0,0.505387104,-7.173211263,-8.979380727
3.9028,1,9.74205469,5.899966157,17.33339641
1.0347,1,-3.032548826,-5.817330355,7.214620574
-0.7653,0,-2.891524141,-1.232537074,16.35112718
-0.899823258,0,6.671799189,-2.172323691,9.359163971
2.1594,1,-4.186799299,-4.157267111,-8.128148905
-0.899473603,0,-9.503151567,8.356836264,7.441204903
-0.898675143,0,-5.314442897,-0.052947197,11.62326204
0.3975,1,-2.395347641,-5.628331748,8.90661109
1.8685,1,5.456651141,3.865653102,4.786991788
-0.898810553,0,5.246060819,0.229605914,-6.82378132
-0.899473603,0,-9.973118769,1.612881005,-13.12647724
4.104,1,-6.101855583,-6.993569834,0.216789008
-0.898198882,0,-9.652261501,-0.575840947,-18.15690023
0,1,-1.154695026,-6.728816122,2.883998217
-0.899823258,0,6.366406455,-8.293160387,-10.68655627
0.9635,1,-5.07907935,-2.961315735,-3.636636367
-0.1421,0,-7.715137704,-1.855704575,7.037228331
-0.8605,0,0.860478815,-2.857407687,6.463709227
-0.899823258,0,3.574055804,-7.368796337,-2.415215538
-0.5927,0,8.74391151,1.404477211,3.105571646
-0.899823258,0,5.292047406,-5.06096663,7.754217032
-0.899473603,0,-4.102741763,1.414010617,5.392166623
0.0243,1,-2.022176055,-5.02232621,17.41329524
-0.8266,0,-1.021961971,0.635680347,5.393541997
-0.899823258,0,3.362407227,-1.219736226,-13.08042542
1.8905,1,3.887684829,8.498524204,-5.175762215
0.7786,1,2.775757707,7.793581731,-0.68230665
-0.899633927,0,2.596357368,-0.69965012,-15.63308558
5.7398,1,-7.737672446,-7.84215383,-2.170761673
0.6791,1,8.776900733,2.676279566,17.18677392
1.8634,1,-8.742474882,-3.861221767,17.99057981
4.6456,1,-9.792712418,-6.643445831,10.21089792
0.12,1,6.676434646,2.117208728,0.716686735
2.8269,1,8.857152066,4.824127911,8.04315468
2.8972,1,4.894362981,7.476515472,18.56482384
6.3755,1,9.638338146,8.372656555,-8.66078534
-0.899473603,0,-8.827488498,6.419890939,-12.8191106
-0.899473603,0,-9.301374565,5.426534277,1.621044774
-0.899473603,0,-3.369200883,1.564332124,14.18029687
-0.899823258,0,2.847501682,-1.597929352,1.836515448
3.2767,1,-6.354045433,-5.274515457,-11.78345333
-0.899473603,0,-4.806273748,8.852648124,5.662814302
-0.899823258,0,6.581267339,-2.224756128,-13.26351128
2.8052,1,4.802354808,7.455917007,-5.77900098
-0.899473603,0,-6.423426577,9.928472158,18.36510236
-0.899473603,0,-6.88007526,8.578713306,-3.017032529
3.5405,1,-5.538321099,-7.272098148,-9.592973836
-0.8893,0,0.88930766,-8.35583216,3.925092533
-0.897958475,0,-9.416276432,-0.901822046,-6.700052632
-0.899823258,0,8.873456631,-3.9379636,-2.87102654
-0.899823258,0,3.220675197,-2.378239759,-14.55317553
1.8989,1,-8.067467539,-3.896767169,12.95534599
-0.899823258,0,2.545057321,-5.881344717,19.20741832
-0.899473603,0,-1.244514397,6.703915485,1.567217918
7.4996,1,-9.497461336,-9.863514417,11.44344954
0,1,-1.052142882,-4.225251012,14.5272106
-0.899823258,0,3.124569902,-4.306127342,5.782648989
2.7305,1,-4.728376429,-6.504426714,-5.255219975
0,1,0.750844464,8.528143142,9.964829178
5.0475,1,-7.045290268,-9.942245098,-14.91944426
1.4452,1,8.338427043,3.442434145,-15.4484077
-0.899823258,0,9.204549856,-7.612337581,-0.303372182
-0.898198882,0,-2.773731961,-0.599990189,-17.64880925
1.4019,1,-3.399765977,-4.709590447,-10.16329335
-0.899823258,0,8.953527188,-9.35116011,16.24602536
-0.899473603,0,-2.630045917,3.250807462,18.14498522
-0.899473603,0,-8.117430859,3.706312439,-3.502380713
-0.89857785,0,-7.764225546,-0.163298738,-1.537904649
1.2076,1,7.541162821,3.20478355,-8.881406463
0.9111,1,3.143364321,2.908299003,15.88894979
-0.899823258,0,7.646731239,-3.296551485,-2.919922862
4.0781,1,6.075299773,8.461884092,14.66895361
-0.007,0,-0.006994549,1.689660897,16.99028006
0.515,1,-6.677662048,-2.512797238,-9.623678755
-0.899823258,0,6.609618334,-8.596466265,-8.758788914
0,1,1.100896752,2.379337611,-3.608516511
-0.3328,0,-4.831431094,-1.665076802,-4.717778442
5.3765,1,-8.07331734,-7.374315612,4.395930817
1.1267,1,3.123874638,6.819906251,-0.007284876
1.8582,1,-3.85603837,-6.604721561,-18.04938428
0.6627,1,-5.48365738,-2.660578302,2.713855397
0,1,1.394308139,5.575529554,3.609661963
-0.899473603,0,-7.78673073,2.813558868,-17.11922695
0.6853,1,-2.683084064,-4.253938701,9.657524034
-0.899473603,0,-8.660251385,5.143319109,-10.37147866
3.384,1,-5.38180328,-9.760232356,-14.70101497
3.7185,1,-5.81226903,-5.716345672,16.23177481
2.4467,1,-4.444549972,-8.057960211,11.31286107
0.2563,1,3.350418892,2.253450971,-6.248303148
-0.899823258,0,3.806777829,-5.328820592,-7.678822934
0.8562,1,-2.853985899,-5.666041353,7.091200171
-0.899823258,0,4.720294275,-9.79962859,-5.763427432
-0.899473603,0,-5.20090834,8.552174627,10.51947265
-0.899473603,0,-2.412257946,3.719125513,7.954906929
0,1,1.807964701,9.241110709,11.25382613
-0.7685,0,0.768549581,-8.11723498,15.4403474
-0.898114343,0,-4.850097331,-0.729862682,-6.768069196
3.1383,1,5.135467754,6.056986707,12.12470764
-0.899823258,0,7.532737207,-8.250518649,6.716544996
-0.0484,0,0.048439451,-3.288759187,3.542458777
0.9635,1,-2.961348261,-5.865646931,-9.513818148
5.0009,1,-8.027013942,-6.99873621,-7.159226235
-0.899823258,0,1.887789103,-6.925238754,-17.49497603
-0.899473603,0,-9.844355399,5.485202559,7.281800766
-0.899473603,0,-7.5899369,4.385067986,-13.52583585
-0.899473603,0,-7.596797001,3.623042122,-14.20693376
5.3033,1,-8.843444956,-7.301159943,-19.40878246
4.2198,1,-6.217656974,-8.582757634,-18.48560998
-0.898983975,0,-3.842595837,0.31471092,-4.259570394
-0.899823258,0,9.903910282,-1.208000411,-13.94241412
2.8263,1,5.56101059,4.823469273,-16.49425111
0,1,-0.59148583,-4.143407798,-3.725976719
-0.899473603,0,-1.395255049,7.425242804,8.290005489
7.5105,1,-9.714053375,-9.508325831,-10.52023011
0,1,1.965308725,8.523963066,-6.623460447
0,1,-1.139341217,-8.017238866,8.606048211
2.4356,1,4.432768132,5.649419055,17.68180404
-0.899473603,0,-9.048630469,6.007007759,-1.328463785
2.4194,1,-4.417203006,-9.105578358,11.50203874
3.5165,1,7.982477228,5.513677994,13.49800942
1.1138,1,-3.111585882,-6.176147924,-4.862443046
2.8755,1,-4.873323169,-9.570735204,-8.268848609
3.1937,1,-5.19154445,-5.948219822,-6.071168776
-0.743,0,0.742991933,-7.513714548,-12.29046761
0,1,-0.227609211,-1.859791918,9.39675375
-0.899473603,0,-4.001901621,6.142722829,16.54658069
-0.899823258,0,5.302160826,-3.315766077,8.773517391
-0.899473603,0,-9.328136709,2.312477939,-15.51260537
6.898,1,-8.987956836,-8.895795015,-18.95121613
-0.898652418,0,9.108711636,0.50427607,10.25016061
0,1,1.796366363,4.778112679,-7.223320025
-0.899141677,0,6.962596674,-0.127063571,-15.40658887
1.3394,1,6.245447644,3.336583201,-4.728676643
-0.899823258,0,4.376179287,-1.627442114,-17.76269162
-0.899823258,0,1.699993212,-4.023445536,-3.617496848
-0.899823258,0,1.721794125,-3.6875687,-14.1056621
-0.899823258,0,9.830585508,-7.850135124,-6.629726633
-0.899473603,0,-9.240820795,8.44813196,-5.074329315
-0.898328349,0,9.783214417,0.869120622,2.532660672
3.6923,1,-6.242027628,-5.690087425,-0.587724185
-0.899473603,0,-5.609985254,8.737450967,-8.895014551
4.3015,1,9.062070772,6.298650216,-6.016047815
1.1819,1,-9.567879105,-3.179739138,-4.624087523
-0.899473603,0,-8.134207492,9.385055534,-12.39820171
-0.898839894,0,-6.707590721,0.140628861,0.329530929
0.6619,1,-8.970436975,-2.659765983,3.391889465
-0.899823258,0,9.895011837,-1.297364543,7.839911539
4.9514,1,-9.67049009,-6.94919809,15.98155409
7.0746,1,-9.072473972,-9.413460208,2.977779652
1.1941,1,-3.191916687,-5.613984655,16.15964218
-0.899823258,0,3.66175683,-2.567037051,-3.95528654
3.2482,1,-5.900594609,-5.246016124,15.37442584
3.6358,1,8.424861114,5.632977245,-10.32336848
-0.899823258,0,1.671926045,-5.962886191,-14.91728927
1.7562,1,3.753386427,8.214780224,10.03760279
-0.899823258,0,6.458178087,-5.497582951,-4.530147822
-0.899473603,0,-1.626230959,8.715713246,-15.77780603
0,1,0.625785442,2.423833146,-8.786329869
-0.1656,0,-6.044747308,-1.832261785,-5.495817089
-0.899473603,0,-6.761972142,7.870509663,-2.380945334
-0.899823258,0,3.40620039,-5.791465214,-1.154150789
-0.8986545,0,-9.001723169,-0.081369646,-9.211152223
1.6863,1,3.683486155,4.959912386,-4.334345245
0,1,1.176540914,4.644912283,4.464869786
-0.899823258,0,1.624593289,-8.587921455,-5.030147542
-0.1207,0,-9.328207554,-1.877138207,6.318324491
0,1,1.504810896,9.519124762,-2.334426473
-0.608,0,5.556739471,1.389168517,-19.1560086
-0.2455,0,0.245471052,-1.848957095,-11.20651705
-0.7688,0,-5.390786639,-1.229004331,16.79575323
1.6214,1,-3.61924865,-4.313309261,-5.448839685
-0.0136,0,-0.013649138,6.270485619,-10.60727006
1.9797,1,-9.554721279,-3.977571726,-8.077510554
-0.899823258,0,6.518559529,-7.272091212,12.58321623
-0.898183115,0,7.221767099,1.058836514,-19.25880529
0,1,0.156429611,4.272902664,7.909918957
2.0265,1,7.869111919,4.023699411,17.49161522
-0.899473603,0,-9.782144529,6.394808076,-18.62929383
0,1,0.32320642,3.066606407,10.1650905
-0.899473603,0,-4.400060501,2.061021201,15.5512293
0.8675,1,2.864682139,5.72126707,-0.354350317
-0.899473603,0,-1.930791888,7.548801956,8.327317075
-0.899823258,0,6.529832121,-9.786591675,-16.17771431
0,1,0.865685055,7.124348947,-9.425762644
0.7612,1,5.510945203,2.758414983,9.002390203
3.3625,1,7.892952248,5.359740091,-11.72612646
4.9309,1,-9.133916849,-6.928728862,8.732542565
3.5864,1,-7.427129882,-5.584221527,-1.85762234
0,1,-0.694782961,-8.204274838,0.269185802
4.6717,1,-8.469818033,-6.669506083,9.908401565
1.3108,1,-3.308654794,-3.898919577,12.75514211
7.3822,1,9.640978907,9.379400168,3.064893411
