Fitness,Label,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3
3.531836253,1,0,0,1,0,1,0,1,1,1,69.26557484,20.74115195,158.6967197,3.649090502,36.47426247,32.17771129,294.8135757,835.0598556,986.6876031,-1.51701062,18.24242488,18.83912566
2.77860696,1,1,1,1,0,0,0,1,0,0,72.62020157,155.63381,-31.16206072,29.64712334,41.74662844,3.09531441,829.9370764,988.9686788,327.34142,-24.26163766,13.75638866,-26.63096793
31.24465766,1,0,0,0,0,1,1,1,1,1,-5.705497941,-16.56681574,41.33143892,23.3465192,39.57926138,38.55404515,670.1237623,554.7290856,871.1785953,27.14776909,14.7942511,16.4229311
10.3073472,1,0,0,1,0,0,0,1,1,0,-135.0135255,84.31462961,-165.0355694,13.77624056,44.95476764,22.44613721,95.14719601,896.5246257,966.9153306,-22.37442501,-29.23586473,5.243171678
31.24465766,1,0,0,0,1,0,0,0,1,1,-146.2249994,166.2406264,157.1630313,30.51737948,42.17418073,10.28307859,601.6124484,689.5882564,140.3320359,23.38677035,-28.49608698,-18.86046044
3.375609615,1,0,1,1,0,1,0,0,1,0,13.87889714,140.8393226,-141.820104,27.07974236,37.19718461,0.022450508,179.0467619,993.8568467,314.2608374,14.54443527,14.05257212,-12.49486509
4.435358175,1,1,1,0,1,0,0,0,0,1,74.78537567,-68.03703006,130.7641025,40.04741076,25.5612652,11.82204085,843.4461128,955.2840713,958.6917863,5.448273997,15.50317577,-25.2917906
-5.528788732,0,1,1,0,0,0,0,1,0,1,159.9641887,54.20696441,128.2926756,20.92092407,9.710319773,36.28206752,381.1328677,946.1870625,633.1805191,-26.46063977,-15.12398758,3.491626371
2.849320906,1,0,0,1,0,0,1,0,1,0,86.74565484,131.0052615,-83.65377931,26.81341929,36.83630849,5.320209691,258.4419737,400.2578682,422.2058404,4.607693175,-17.71365728,10.44100618
31.24465766,1,0,0,0,1,1,0,1,0,0,44.66116662,173.0157993,154.220973,8.424571451,36.13013902,22.12187001,706.3525583,568.5985701,971.0724173,18.56013741,-12.08422826,12.43624627
20.19473648,1,1,0,0,0,0,1,1,1,1,-28.77085388,-122.7956699,64.22869311,1.568476104,0.350041647,15.80278677,201.46265,262.2697264,118.2469257,26.19860326,-23.11494229,-5.90804637
9.873440727,1,1,0,1,1,1,0,1,1,1,106.2410407,-78.23868658,-116.5998805,9.722615693,15.08200817,6.253485828,654.3768565,791.963291,138.9472921,-24.75660133,1.557070611,29.67904178
31.24465766,1,0,0,0,1,1,1,0,0,1,-63.95742384,94.40120927,-20.70424045,15.55528052,34.41667671,38.12310638,561.1008995,661.6832749,162.9573817,4.206401471,-13.18228145,-20.54384622
2.556249774,1,1,0,1,0,1,1,1,1,0,42.3164786,-82.5204725,-176.78083,0.32731376,11.58956852,23.3776185,45.8583218,890.9237839,871.0245105,-5.432315787,-7.978216448,10.89105219
0.659286175,1,0,1,0,1,0,0,0,1,0,-13.67625365,-93.04206731,-102.4886638,28.36725476,32.41537325,33.79862302,229.6760283,448.4807432,930.3666784,-15.0503722,26.40971949,13.35016335
0.828280756,1,1,0,1,0,1,0,1,0,1,-160.4115108,170.9869281,-143.4147992,30.31095572,22.13498838,18.7587655,539.1650357,795.384318,81.73887885,3.28008829,-15.66491705,-16.95379025
-5.131885501,0,1,1,0,1,1,1,1,1,0,76.43932375,-149.6208358,-105.4663129,8.506444217,28.84259849,4.85191481,351.2375814,254.5761163,448.6808359,-23.8106425,22.38299894,6.204295271
-18.02978313,0,1,1,0,1,1,0,0,1,0,-119.8601877,-110.5248711,-176.4370097,35.14756415,1.920556887,8.439580444,303.967866,428.9404629,913.7873731,-14.7672427,22.90681835,-15.33029248
4.652013946,1,0,0,1,1,1,1,1,1,0,25.04870674,-36.94647884,63.29736389,19.15408302,23.81215639,39.86923539,378.1274652,976.4048096,697.7725737,19.12750566,-25.86108257,-10.76881891
4.671838621,1,1,0,1,1,0,1,1,1,1,30.60183783,-76.64514458,134.9670537,18.31567291,21.06102271,44.18362968,693.9015923,415.2601262,277.212093,25.94610984,-26.22906274,-3.264120473
3.234545581,1,0,1,1,0,1,1,1,1,0,150.3959738,-93.08496181,54.75994765,31.44940109,35.62859282,10.26753673,535.9428224,293.046708,396.0779375,-18.45042987,-8.115071011,25.75910185
31.24465766,1,0,0,0,0,1,0,1,0,0,-160.5752831,140.7796833,-51.61625297,44.74292666,10.6840223,28.52260241,994.5435251,312.5863466,771.276488,1.114897144,22.96782533,22.45151146
3.834739457,1,1,1,1,0,1,1,1,0,1,132.9749353,39.36532805,118.2576929,41.71342578,39.39869425,8.253569387,887.1189247,64.8208209,758.4196543,-9.829990267,-26.31147377,19.00103836
9.143598597,1,0,1,1,0,0,1,0,1,1,150.8525313,-55.97880756,37.8113277,22.82397053,23.92994514,41.30248744,472.8100899,659.2622783,968.7028155,26.74475026,-11.57374398,29.7145392
3.546327125,1,1,1,1,1,0,0,0,1,1,-88.05420287,90.97261875,130.4038891,29.63396673,24.58879448,27.63314399,539.2943256,962.4750727,685.5996172,2.609664943,1.610066957,-25.50299572
7.855746964,1,1,0,1,0,1,1,0,1,0,-117.1639696,-5.746233158,-12.26598797,3.209154219,16.76925691,10.52599512,77.82097261,380.7775335,811.1210893,-25.44524398,3.764532167,-6.302483548
4.28401587,1,1,0,1,0,0,1,0,0,0,79.90691927,-168.6077772,48.10967869,17.21815507,21.97575858,20.01226447,250.7501323,682.53913,795.9697541,29.9532547,-2.449379953,-25.03023272
2.731191024,1,0,1,0,0,1,0,0,0,1,-67.45777603,-143.6374117,-17.84452516,4.322433812,28.04416315,1.269413085,482.298133,133.7420311,461.2964086,29.7436364,24.83941932,-14.03323035
2.735289145,1,0,1,1,1,0,1,1,0,1,105.5820075,-108.4501784,-3.150798696,18.55144178,33.05878306,44.93699154,282.2968292,239.5980238,667.3105262,25.69551308,19.99948603,3.259809587
2.97528592,1,1,1,1,0,0,1,1,0,0,-39.11461316,65.10325212,179.7998775,5.739494866,28.58426032,38.60191289,574.0922623,414.9680452,889.6362894,-17.40692352,-27.03798271,11.17500545
10.85675771,1,1,0,0,0,0,1,0,1,1,144.9462393,-97.03066112,-129.2583062,22.01797173,24.29156488,44.24872575,512.8736552,829.1173618,343.9082962,6.156451593,-22.96169909,-22.66101828
-0.864696897,0,0,1,0,0,0,1,0,0,1,-132.4331099,164.5621426,15.52829,5.865744141,38.60450683,18.57201031,289.0915722,851.9824196,238.3619327,17.73776918,-5.283470867,29.65324478
19.49607676,1,0,0,1,0,0,1,1,1,0,42.37349211,-137.5293927,-77.76541637,12.27721693,13.8102217,6.682063728,23.83432798,334.0367566,213.5832992,16.98038079,9.039917601,-24.57226171
4.125928409,1,1,1,1,1,1,1,1,1,1,-57.40806385,47.5554736,178.9285874,9.633842885,12.45173345,24.45164267,152.1747873,245.9118693,535.8405147,7.679718635,-5.127100725,-24.64810719
31.24465766,1,0,0,0,0,1,1,1,1,0,-47.41742301,25.89161767,0.736760629,7.421505245,19.7390668,11.29981644,75.01624041,54.32223082,950.7276009,-15.00641294,7.728161671,-9.300495959
3.465105986,1,1,0,0,1,1,0,0,0,0,-161.8045371,-50.68295386,-132.3117165,7.335505915,20.33160439,33.73091303,320.1813604,139.8438743,550.2862507,8.791417371,-2.550382428,17.02423769
20.34370954,1,0,1,0,0,1,1,0,1,0,3.483340066,106.1719055,10.26551644,35.74511484,35.87964541,9.804630645,646.2119787,329.3501245,781.5614612,-23.43959624,4.359505611,-28.53529856
3.442108139,1,0,0,1,0,1,0,1,0,1,-0.110010177,108.2091954,25.4396382,28.68447713,7.888916287,35.85870437,408.2197167,137.7018276,675.237483,10.33949839,13.12770125,19.12633828
24.02967172,1,0,1,0,0,0,1,0,1,0,-138.6609051,149.7984766,-8.250766597,23.98761652,0.016926361,36.0474572,169.5674752,328.1829451,6.826846938,11.08260303,23.74645876,5.962409019
2.909994505,1,1,0,0,0,0,1,0,0,0,-53.76024252,-133.2435682,-138.9868394,29.99332923,38.13442313,36.17798948,430.9078986,779.8447955,628.2746479,24.05192293,13.85479939,-18.66417171
3.430712606,1,0,1,0,0,0,1,1,0,0,-14.84324817,43.6277567,52.05554027,33.64811006,18.96336589,28.63735349,497.333976,403.0163202,235.7934684,16.80551391,-21.70644078,16.93685225
3.539251376,1,1,1,1,1,0,1,0,1,1,-84.28702145,67.75450055,49.640382,28.8192245,20.11130184,30.24711957,958.2907009,621.380184,757.5134382,3.100355045,27.18191875,-5.91819827
4.186725279,1,1,0,1,1,1,0,1,0,0,-1.857679372,122.9698138,-171.7623362,33.7946604,6.533726706,37.83941641,496.0939576,50.68048294,29.72407077,25.09918082,-2.712151465,-10.15084126
31.24465766,1,0,0,0,0,1,0,1,1,0,-44.85759919,59.52470292,-0.381263408,2.515357907,39.91347321,2.129046139,174.360071,743.4024422,74.64418341,22.9787463,28.99352771,1.928193958
3.531836253,1,0,0,1,1,1,1,1,1,1,-166.3876669,-88.01488816,-128.5506869,21.34686105,29.54228647,5.039326579,667.0021496,620.8372364,595.0935521,-18.7265199,-16.8143745,-0.710343693
3.870249166,1,0,1,1,1,1,1,1,1,0,27.60146852,86.51568582,-22.28206915,1.2119619,4.595414539,43.14325741,738.8097202,512.6748878,190.0363346,7.596620807,-7.241186285,-1.796441999
2.953312646,1,1,1,1,0,0,0,0,1,0,27.04394668,-99.25290501,6.939720392,38.25424474,22.89676309,41.58755596,510.5506291,333.202394,869.2900941,-29.25058886,8.333931067,-9.087563491
3.51865452,1,1,0,1,1,0,0,0,1,1,-53.40847541,89.26467747,74.09124961,24.41493337,10.3092287,13.67519481,527.6637585,28.42153559,585.323259,17.27379852,-11.95004126,-15.92852841
11.27924093,1,0,1,0,0,0,1,1,1,0,-101.0919595,178.4083044,11.87488101,43.50375928,7.697829443,42.44847568,646.147481,771.4784885,463.8021,-7.80490047,-3.011742407,23.43519453
3.531836253,1,0,0,1,0,0,1,1,1,1,-145.8486112,142.0378661,169.1847465,13.87669839,26.02218788,28.71695797,787.6873616,598.6886522,966.1650671,-28.36501699,-14.76247667,2.985966911
31.24465766,1,0,0,0,1,1,0,0,0,0,-121.0588102,-100.47582,-48.77630171,25.45937356,43.97110975,37.0972201,278.1892512,904.5037943,399.3404407,-8.602640669,25.88059676,-0.141822827
4.776259756,1,1,0,0,1,1,0,1,1,1,49.13933578,-36.22527777,124.3972494,7.032874961,32.31316431,23.58700683,615.3023006,173.5136956,321.5211376,14.68401471,-23.15442904,-8.778105163
3.375572193,1,0,1,1,0,0,0,0,1,0,-42.80071264,46.6161713,121.6016643,39.67135172,34.34192426,1.791820954,434.4049347,643.0526641,480.4762284,-6.534707791,6.31227246,-0.286638726
3.442108139,1,0,0,1,0,1,1,0,0,1,139.796216,-10.17195916,114.8486465,29.36480405,13.53310058,20.21929586,848.5661983,458.4417872,385.27028,-24.07179325,0.702047685,-3.099444386
3.230498833,1,1,1,0,0,0,0,1,1,1,-31.45515783,118.9909339,133.5064696,4.479328915,9.468003678,13.50731536,443.2118964,282.7016959,222.431685,-4.26333491,11.25289579,11.529982
3.204245558,1,1,0,1,1,0,0,0,1,1,69.39852942,-46.5906046,-58.40155406,15.19277861,16.35759059,29.19661089,418.6503493,860.7965695,556.9379725,29.4415967,25.6028439,-18.51908502
31.24465766,1,0,0,0,0,1,1,1,1,0,-29.31503213,-67.9400657,-116.8711003,39.8398385,26.84626625,36.07108857,224.8036789,208.0860994,436.0354296,-11.12779447,26.83085252,-22.21807659
2.731191024,1,0,1,0,1,0,1,1,0,1,19.1214167,119.7858776,-7.403376102,13.63512848,42.5567712,11.8527175,147.3807008,814.0729796,837.880457,-1.543794736,28.07449739,16.49427253
3.874745068,1,1,1,0,1,0,0,0,0,1,40.64634314,111.4908232,3.756039951,0.358393297,14.52679647,10.55750417,516.7689604,357.2682551,713.7404022,-0.465045195,-6.349590183,9.753967919
9.169737683,1,1,0,1,0,0,1,1,0,0,-4.576779732,-34.84293912,16.34318014,18.36678128,5.321374224,32.28477187,939.3202172,271.1841356,554.007134,3.863611365,24.6187859,3.529859252
3.238615092,1,0,1,1,1,0,0,0,0,1,103.3828629,-59.07621138,-99.40286863,25.21272529,43.84078871,14.52926864,608.049053,861.2076824,649.5295835,2.575229478,-20.1799617,0.814142319
11.50178297,1,0,0,1,0,0,0,0,0,1,105.9058405,-53.58966943,-147.6250993,32.36184172,21.88954837,21.48374986,906.009091,761.6247476,648.878486,-29.64717003,-5.917052586,0.898046969
31.24465766,1,0,0,0,1,0,0,0,1,0,101.6182225,-160.7470731,152.3913172,40.92427031,42.75649787,36.97236276,10.64575086,334.5340614,1.331073901,22.25009354,-7.695186256,-10.13237342
-1.000716961,0,1,0,0,0,1,0,0,0,1,-33.94078413,-163.7391355,-99.41555965,35.61045319,8.170842155,2.034557094,846.4778007,825.6515669,80.97916377,-1.061335062,-9.184442961,11.62582149
-8.887120346,0,1,0,0,0,0,0,0,1,1,166.3284316,-21.3544249,152.9319013,42.38970323,31.38372254,35.76590273,156.4649608,141.3463028,777.4950584,-22.03521011,0.721027038,5.624569658
3.481311595,1,0,0,1,1,0,1,0,1,0,1.970449986,-121.1421473,-22.57859958,33.27589184,11.206418,35.27663595,10.69462364,957.3635779,173.6593978,-2.92409942,18.72474687,25.25227365
3.818066836,1,1,1,1,0,1,1,1,1,1,138.6543595,55.58039519,109.723587,28.71646531,16.816412,29.26228786,585.4546866,52.78549262,957.294573,-24.18067741,-12.13631732,-5.961967727
8.330148056,1,1,0,1,0,0,0,0,0,1,-123.3792993,118.8147475,94.94144727,5.278936874,31.94765245,25.35118861,770.4327352,246.3647347,182.2883299,26.74972408,19.2981153,-17.08227564
4.445096063,1,1,0,0,1,0,1,0,1,1,56.90839874,170.6161429,-93.97454475,37.94602986,37.44261053,5.077943656,726.9073782,727.8286085,201.4523614,-26.87776987,-27.63152018,-21.74518641
3.531836253,1,0,0,1,0,0,1,1,1,1,-109.1420479,24.88000998,173.8984095,20.15848687,4.407947053,32.13221146,813.4947493,814.2159931,682.3897397,-25.39037384,-29.82344093,-1.363237413
4.342567303,1,0,1,0,1,1,1,1,0,0,-41.40008247,86.52836143,127.5913711,41.45516871,3.4578134,4.94008128,39.66776102,16.76483322,251.0782195,15.13810553,17.02050357,11.2326905
31.24465766,1,0,0,0,1,0,1,1,1,0,179.5409677,155.1066369,-178.712115,38.48611276,7.053078319,3.552613214,11.553256,540.8513106,731.4373145,10.28436084,-23.49072146,19.76983011
-3.895834591,0,0,1,0,1,1,0,1,1,0,78.69270116,-115.9855937,-69.21485503,7.405669427,14.33731775,9.758525004,571.1052067,57.95019274,568.1390942,-13.52559817,2.096254562,23.82863132
8.205100234,1,1,0,0,0,0,0,0,1,1,-122.3372394,128.5361567,61.96807881,21.06609068,7.776371959,40.05960305,99.54098107,816.8512201,271.8906376,-1.231543879,-18.65357644,-5.477986861
3.017354156,1,0,1,1,0,0,1,0,0,0,-38.90902293,-177.3983415,-126.8847806,7.011967104,27.36943837,35.55585933,728.2313906,377.2999022,795.1825351,26.9224524,-20.15624338,-17.4664028
17.26144089,1,0,0,1,0,0,0,0,1,1,-123.3539074,-108.8108252,51.63745715,5.935588357,35.04015317,15.71999113,944.1994907,959.2573022,671.8133178,23.52520692,2.48038145,15.12270673
3.455833937,1,1,0,0,0,0,0,0,1,0,-78.79247221,-163.9137922,80.14520708,37.67209009,44.13107041,39.02483662,222.195024,747.3941217,863.6403571,9.307697152,24.76055353,22.48612767
0.828280726,1,1,0,1,0,0,1,1,0,1,81.018922,106.3821797,176.1227821,43.0782779,27.73947432,44.03294903,38.34790486,214.9812856,768.3916063,13.52508511,-23.82558278,16.34264448
3.243220112,1,1,0,1,0,1,0,0,0,0,26.30921536,97.79322779,-116.4602624,10.10471906,4.745905714,38.11617572,955.494938,718.2974064,224.6342817,-0.109426757,29.66404433,-11.26502354
3.500924291,1,0,1,0,0,1,1,0,0,0,-17.36510043,81.74810735,41.37124067,3.910607182,40.66666048,11.09023153,437.8811086,693.6459771,341.8970264,-23.74966014,21.96432216,-15.17429791
2.903946273,1,1,0,0,1,1,0,0,0,1,-138.4270143,-111.6318042,6.882668755,19.41527832,23.6576872,15.69279277,709.4849862,590.7859193,472.5483725,25.33051051,19.90453249,17.57339326
6.181585922,1,0,1,1,0,0,1,1,0,0,-134.0880184,-120.9015596,66.00803473,40.5652183,14.01965685,12.19269142,69.77407919,386.3472717,666.8273575,-21.26590667,-13.3452244,16.17267586
3.023538108,1,1,1,1,1,0,0,0,0,1,-167.8909627,9.012305974,79.88171413,17.45777751,11.30573893,37.33498336,56.24811927,188.9547159,232.5515957,-7.986526352,-17.76810798,-13.69414765
-5.477994321,0,1,0,0,0,0,0,1,0,1,19.99722515,-1.652886401,-28.71754758,41.1750739,6.379277751,8.988835246,406.7418268,27.3808995,451.8181922,12.02189684,16.24628523,14.45489412
13.38513224,1,0,0,1,1,1,0,0,1,1,79.09217946,71.01609733,-83.85943426,43.77802779,35.96484041,19.621072,559.8696745,795.6787416,371.1812859,-6.879519314,11.41733644,-26.46445542
4.894849122,1,1,1,0,0,1,0,0,0,1,-128.7799986,-2.758527037,-36.47734872,6.728560928,24.7734899,38.03306054,378.0293462,934.6002528,814.9117257,0.436019799,-1.233301101,20.07430454
13.02731049,1,1,0,1,1,1,0,0,1,1,-65.68613376,-142.2026676,154.9405287,16.26290775,31.82295443,13.43486553,883.5514175,58.88444905,593.1591692,-19.42690761,-10.48987812,-7.948902038
-2.924349634,0,0,1,0,0,0,1,1,1,0,25.06820615,161.6779037,137.6842451,22.05029381,28.19407873,20.74039966,735.0410796,78.00994465,872.5633986,5.094502811,2.087509161,-15.48219877
