Fitness,Label,TL,BL,IC
-7.4391,0,-7.439712006,9.981607895,-13.15515735
-3.2218,0,-9.347983589,1.223995854,15.27466002
-3.3835,0,3.383506091,-6.191334656,-5.243338157
-0.7855,0,-0.785481255,9.632759019,-13.74380191
0.8981,1,7.110456117,2.895290737,-4.949111589
-0.5629,0,-6.181526095,-1.43494014,-0.719117559
-3.788,0,-7.587767734,1.790149694,-10.95249281
-1.9836,0,-2.307617513,1.659727655,-9.927755101
-3.234,0,-4.191186714,2.341817688,-9.388763608
4.4903,1,6.487525334,9.653267994,9.209951691
-2.3688,0,-3.122459918,1.681386666,-15.68923939
5.5959,1,8.126163013,7.59307449,12.71042237
-3.3295,0,-4.785440019,1.887125013,-19.09949629
0,1,-1.494813596,-3.745622264,-13.54061023
-0.4555,0,-6.424676265,-1.542286218,-16.23082644
-1.2696,0,1.970473375,-0.581514873,7.837972532
0.7734,1,3.997756999,2.770615165,-18.65584656
1.6102,1,-8.623878018,-3.608005296,1.234571228
-2.4634,0,3.088914155,-1.847616059,12.79924891
2.37,1,4.367178864,9.372986605,1.253356263
1.4993,1,-3.497086364,-7.887415933,4.43834635
-3.5281,0,5.576044836,-1.530941621,-16.36706857
2.6727,1,-4.670570184,-6.926865648,-8.759787899
-0.8667,0,-1.19829722,0.542854835,-1.703025372
-1.6362,0,7.507431972,0.361042167,17.74490498
0.757,1,2.754181961,9.153878797,-10.37171858
-3.5224,0,3.522446077,-4.218708567,6.872326617
-3.9028,0,3.902809991,-8.640144631,-9.808393736
-4.4374,0,-5.519199384,3.35665454,13.77568626
-3.1101,0,-3.110751774,5.610393055,7.01328263
-4.0412,0,-9.865693714,2.043409752,-4.529152219
-7.8643,0,8.319824883,-9.976978857,-1.50203363
-0.363,0,-1.513019204,-0.781672679,10.80638914
-3.5499,0,-3.550563856,5.694785895,-1.145713852
4.4847,1,-9.284745335,-6.482511686,8.870321336
0,1,-0.530280141,-6.945575991,-6.355015718
-2.1478,0,2.147784275,-6.165094891,9.537073599
-5.1424,0,-5.143008034,8.348486841,-9.237536533
-5.132383921,0,5.310000332,-6.226760464,-8.500073077
-3.522,0,-8.177730726,1.524187613,7.334529732
-0.9319,0,0.931862292,-1.485423163,5.777711257
0.9552,1,2.952352603,3.580335082,5.431468421
-7.321,0,8.903482262,-5.821301551,8.371268108
3.2776,1,-5.27538846,-7.612075044,4.292157627
-0.074,0,-0.997246061,-0.825490127,6.477790076
-4.1917,0,5.405710296,-2.995639731,6.480383934
-1.6768,0,-1.676828201,6.838583054,13.31667276
-3.5471,0,-4.871180155,2.269214736,3.289966581
0,1,0.814786742,7.398820647,-9.408838941
1.6407,1,-3.63851849,-7.615709179,17.59317881
-1.6325,0,2.911037499,-0.410735501,5.572678442
0,1,0.894322211,2.946229606,1.75543736
-1.5473,0,4.420932412,0.449906116,19.74818496
3.6286,1,-5.626467352,-7.884034535,-15.61210142
-0.0894,0,-8.72817258,-1.908400083,-2.065083517
-2.683,0,-2.683676463,5.270092817,5.115855185
3.4424,1,5.439607711,8.657071406,18.90963416
4.1616,1,-6.159433011,-7.222515943,7.850653483
-2.5059,0,-8.123599465,0.508088077,1.213768736
-2.3001,0,7.222796228,-0.302933329,-4.261745551
1.4314,1,3.428622793,4.825158869,0.802098696
1.0479,1,-3.045746574,-7.000054923,3.443682689
2.7593,1,-4.757093645,-9.110918154,10.19733069
-0.8459,0,-5.144292844,-1.15195374,7.511843405
-2.8148,0,-2.815435792,4.726801486,-4.211700989
1.6711,1,3.668317339,4.080948607,-2.307783465
1.385,1,-9.608447529,-3.382842396,-3.027620127
2.5968,1,-4.594591531,-6.058924038,12.8688474
-1.4016,0,-1.401571812,7.755419085,-4.352680182
-3.7208,0,5.382287748,-2.06416966,12.34056384
-3.77,0,5.10154198,-2.452089103,-11.35924336
3.8109,1,5.808144359,8.986078237,-6.897382637
-2.3097,0,3.425287409,-1.227100348,13.34002382
-5.1501,0,5.377085049,-6.65492909,14.47921915
-1.7087,0,9.797443073,0.28846913,15.37124093
-1.7605,0,1.760521106,-6.904953027,-12.00548709
-1.8609,0,-1.860903257,4.974114364,13.02335263
-4.6837,0,5.799260599,-3.629515092,1.362565095
5.7681,1,-8.200986425,-7.765885116,-14.54829804
-1.8293,0,3.573046096,-0.096459618,-12.41158376
0,1,-0.0998835,-7.04783556,-17.80103412
-0.786,0,7.014253486,1.211190547,17.18435467
-0.3414,0,3.933344011,1.655819304,12.61588846
5.5831,1,7.580278092,9.778232322,-19.97910499
0.2541,1,7.30877182,2.25132939,19.59800823
-0.4796,0,0.553601387,-0.409532296,12.05390422
-1.9597,0,-5.443141286,-0.038114176,16.03409954
0,1,1.493224383,6.903563701,9.54561168
-1.7197,0,1.719740717,-5.06530948,6.656648693
-4.517,0,-8.330343728,2.519195703,6.437782318
2.5978,1,4.595037106,7.815042327,19.29212892
-0.3683,0,5.380581707,1.628929758,17.13252249
-1.6018,0,1.601807315,-9.660341233,-15.16561716
-2.3113,0,7.254214374,-0.314069776,13.79422698
-3.0437,0,-5.81189832,1.045826831,5.195335403
-4.2921,0,-9.360179685,2.294268382,-5.503541509
-1.7892,0,-9.009348419,-0.208600216,-12.29958416
3.8923,1,-7.538325049,-5.890116582,-14.13940358
4.2207,1,-6.218556511,-9.146951782,5.407916674
-2.5463,0,-4.362662882,0.771933561,7.806521578
-0.0177,0,-0.01767973,0.716021115,-2.192673388
-1.805,0,-7.521354448,-0.192854131,14.11992621
-6.005,0,7.478548117,-4.594113354,-11.66154565
0,1,1.299591415,2.806236503,-3.318841934
-5.8799,0,-5.880489689,8.958662426,-16.71715172
5.1613,1,-7.885811468,-7.159177562,-13.34158236
-0.4648,0,2.419172879,1.474195297,-17.91688439
2.576,1,8.624027692,4.573233634,9.513666152
-7.9559,0,-8.731909986,7.208811261,17.37620476
5.1816,1,9.687966245,7.178776334,11.42235957
-0.2675,0,0.267548372,-6.44795079,-4.056420131
5.3235,1,-7.32137498,-9.382209025,17.56566824
1.976,1,-3.973878708,-4.08932331,-6.682548727
-0.6586,0,-0.658636259,2.963968129,-18.99087274
-0.8165,0,6.844132248,1.1806509,14.16399797
-0.9184,0,-3.042416113,-1.079467039,-17.83042062
-4.8478,0,-6.457849324,3.256161239,-6.766840192
-7.5142,0,7.969722757,-7.636896031,19.53671715
0,1,0.799641981,4.138348386,19.9796648
-0.2883,0,-4.243013104,-1.709549222,-1.406402335
3.2819,1,5.27914157,6.364080778,-15.99113839
0.8095,1,-6.437660922,-2.80730173,-17.73181244
-0.4377,0,0.437713473,-3.283020506,-12.97323881
-5.8204,0,-5.82106652,8.10307118,7.015647093
-0.6306,0,-0.630636002,8.242649485,-15.83953701
2.7282,1,4.910921474,4.725349112,2.474457011
-3.9421,0,-6.31611805,1.944227007,-8.002520396
3.7501,1,-7.317541343,-5.747969333,15.79766702
3.1524,1,-8.570943744,-5.150268821,-17.84982431
0,1,-1.165558859,-9.734335991,15.88765404
4.069,1,-6.066836173,-8.132589665,-7.705324016
0,1,-0.878846663,-7.966612128,19.81558911
1.3603,1,-3.358143331,-4.053063682,-17.51819115
2.0373,1,-4.035120562,-9.072974702,0.217125698
0.6242,1,5.228517734,2.621399984,-16.40433397
-6.9269,0,-8.382751537,5.544810731,16.20538977
-0.6754,0,0.675439035,-7.816915759,13.03235431
1.2402,1,-3.238045624,-4.120538939,9.852537108
7.0332,1,-9.793267633,-9.031053215,6.716644863
-0.759,0,2.069359677,0.522049316,9.188377929
2.1479,1,4.145069706,5.627541036,-8.480920975
-0.8638,0,3.850639728,1.133396699,-4.139168297
-7.1525,0,-8.768186659,5.60351063,-6.496645438
0.1601,1,2.157318145,4.82508099,-15.80747032
-2.9886,0,-7.442232404,0.99080214,-0.590823657
3.982,1,7.809513584,5.979205576,9.373643348
6.5445,1,-8.973362278,-8.542294018,-16.45890161
3.9698,1,5.967017282,8.860162791,7.348622896
-5.9024,0,-7.358340886,4.454490793,-15.58586077
-4.8122,0,-7.650142957,2.814358459,-6.84743141
1.079,1,3.076240452,4.982629262,3.327429258
-4.796144484,0,4.80064656,-5.303461705,9.398301668
5.3414,1,9.411970502,7.338605835,-16.55061881
0.6182,1,-2.671267674,-2.616023913,7.401138906
0,1,1.958832708,5.787278873,-5.293883262
3.8816,1,-5.87944281,-8.266669052,10.87735668
0.2367,1,-5.886509571,-2.234567379,2.071141278
-4.1167,0,-5.42093496,2.838812408,-0.620785104
-6.2832,0,-6.963089498,5.638639332,-15.97574711
2.1208,1,-4.118673325,-5.252539606,1.234890281
-0.1041,0,-8.170025373,-1.893691602,-15.80615012
-6.6805,0,-7.754320757,5.688557815,-8.337187284
0.0735,1,2.070668775,9.288453344,-2.700600241
1.8978,1,3.895043892,5.161985506,-2.694306954
-3.11,0,3.109960796,-7.804898986,17.35039394
2.6786,1,-6.250783872,-4.676423222,11.91321041
-0.2479,0,-0.247924491,5.379165281,-4.159730191
2.5434,1,-4.541224118,-9.255307319,6.931796564
-0.2165,0,-1.408710815,-0.965215302,4.394286772
1.6859,1,-8.811934063,-3.683771233,10.90888523
-3.9287,0,3.92865978,-7.493356378,-14.79394198
6.1551,1,-8.152953226,-9.843594129,-3.075624593
1.1143,1,3.111463499,4.458450494,1.248371743
-4.6332,0,-7.823641235,2.635327471,-14.94000539
5.3161,1,-7.313933914,-8.028118146,-14.31891006
4.0772,1,-6.63497403,-6.075021555,-7.300808994
1.6736,1,-3.671420017,-5.648733812,-9.958326159
2.0673,1,7.858448106,4.064464491,2.229517709
3.7616,1,-6.311326645,-5.759383149,-16.90612768
2.1371,1,8.276008216,4.134304354,2.31155867
1.7336,1,-3.731420201,-6.675928742,4.899890371
-7.8132,0,9.758694699,-6.591359539,-9.688309977
0.0662,1,-2.064013627,-8.520104608,7.363842678
-1.9522,0,-1.952233346,9.656704028,-3.912640591
-2.4134,0,2.413438944,-6.91260389,-4.746191822
-5.946,0,-6.777320563,5.162248627,14.84444488
-2.9838,0,-2.984465102,3.710714175,-8.234054649
0,1,0.612586077,6.648467726,3.899607675
1.2959,1,-3.293773386,-4.015499533,-1.896298337
0,1,-1.547086936,-2.807873641,2.332767995
-3.1748,0,4.850907314,-1.513304327,-2.825768457
5.5047,1,-7.502544826,-9.511319679,-8.392589395
-3.3442,0,-3.649588342,3.073802679,18.27743696
-2.8395,0,8.714617456,-0.842273323,-10.38086413
3.1893,1,5.277958886,5.186547663,9.625922599
-4.8563,0,4.87376683,-7.881591665,7.262417219
0,1,-0.734788428,-5.756735895,-16.05925049
-6.016,0,6.471489479,-6.499805252,-13.45720361
1.3225,1,3.319744328,7.887787507,0.662328334
-4.054,0,4.054046139,-6.928192468,18.1382828
0,1,0.817681625,3.594677964,-18.53747928
2.9752,1,6.184077026,4.972377436,-15.19251928
-0.5009,0,0.500903295,-3.483327425,1.857977596
-0.1528,0,-2.022384952,-1.698132268,-12.77048959
2.8944,1,-4.89226519,-9.589284507,16.9470245
1.0768,1,3.07399778,8.652271441,-13.45950526
3.896,1,8.421945118,5.893157708,3.095767868
0,1,-1.199288085,-4.847725266,10.07785575
3.4288,1,-5.426610358,-8.716258252,10.69318043
1.4268,1,3.424043707,4.304250296,5.682433137
0,1,-1.619034128,-2.184758356,12.64560412
-3.6508,0,-3.651442727,6.290795458,11.5629406
-1.8845,0,7.045277807,0.112732351,5.426455554
-3.1179,0,9.017888308,-1.1207169,-17.59924721
0.6266,1,7.33499794,2.623774685,-5.797053925
-7.1001,0,9.940065432,-5.51657002,6.098042919
-2.0998,0,2.099812838,-2.25509137,-14.31251363
-0.4201,0,-9.497300286,-1.577754925,-12.63598842
-3.5167,0,4.515505349,-2.59274627,13.6624035
-0.5767,0,4.684593824,1.420517456,-12.92579769
-6.5465,0,9.147680452,-4.693559276,16.98323581
0.5309,1,-5.524591906,-2.528723847,-16.49998602
-2.8023,0,2.802330965,-6.387662245,-18.1979557
-3.7436,0,4.463469584,-3.051247088,6.42467298
-2.322,0,-2.322627979,2.546930049,-19.13400741
4.014,1,8.21139977,6.011173126,9.833899374
-4.2961,0,6.262256272,-2.333873627,4.691169293
-0.4477,0,1.509897194,0.601034095,-8.997209767
-1.0306,0,-5.027420807,-0.967224591,-10.89148696
4.0918,1,6.088991672,9.722084838,-18.80032199
-0.7133,0,0.713283813,-8.258455602,12.08365762
-9.203,0,9.782898194,-8.661074832,17.57593448
-5.6746,0,-9.636449327,3.676772275,11.3494592
0,1,0.682751358,7.707189019,15.96019596
-2.5188,0,2.518752522,-7.242620152,-11.28793625
4.3593,1,-6.357178482,-9.163602721,-15.72233366
0.3317,1,2.328869702,8.793220203,-5.821770761
-1.7874,0,-1.787418199,9.68698834,17.82316756
1.5357,1,3.532893569,9.766045246,10.67325549
-3.2558,0,-3.266014712,3.247637208,-10.23338853
-3.8249,0,-4.089854983,3.603567425,1.113873217
-1.7681,0,-1.768129732,2.052764361,10.02080224
-0.2991,0,1.670663485,1.035850299,3.34282475
-0.2364,0,0.236398399,-8.34814546,8.782805394
-4.9065,0,9.923122226,-2.909313901,18.85035261
-3.0704,0,-3.071024774,7.730877235,-1.8122054
0,1,-1.73145422,-5.645358633,-14.97381651
-3.8211,0,-3.821708129,4.522088633,11.31488292
-3.8758,0,3.8757523,-9.803954955,13.72853352
3.4219,1,8.446639956,5.419084413,-18.29360576
-2.4356,0,-2.436277259,4.08679249,9.18052182
2.6211,1,-5.514458587,-4.618905365,6.9212466
-0.4502,0,-0.450156045,2.474328253,-10.54220269
-6.4569,0,-6.45752491,6.592867714,10.67686672
-8.234,0,8.689565462,-7.842221898,-12.71089978
-1.7931,0,-8.018094352,-0.204723962,-12.27018678
-7.4623,0,7.917831476,-8.018207006,-18.23337713
0,1,1.145903116,5.449901344,-7.5223977
1.2231,1,-6.420350414,-3.220886435,-11.59417452
0,1,0.203050395,8.127286465,5.156957546
0.1851,1,-7.969322224,-2.182904945,-17.81533539
-0.0257,0,0.025658264,-1.365576562,19.90241398
-2.2842,0,6.23205162,-0.286966602,15.77791022
0.2021,1,-7.249068105,-2.199901711,17.094249
2.2743,1,8.349876648,4.271480232,4.733495345
-3.1336,0,-3.134242195,8.720546534,-15.00903837
0.9324,1,4.61170723,2.929548649,13.32607943
-2.0337,0,-2.034355436,4.996444187,13.40882042
-2.2967,0,-3.550792053,1.045232337,19.1651653
-0.9862,0,0.98617066,-3.391527808,4.778862207
-2.7866,0,-2.78726858,5.13019087,-3.443970052
-0.1531,0,-0.153097912,3.894864663,18.9093554
-3.4443,0,-3.44490079,6.756063662,9.562889091
-8.628,0,9.083489128,-9.36154741,-5.725240553
-3.2531,0,3.253076686,-4.369968817,-10.78467731
0.4943,1,4.222571024,2.49145834,3.624346117
-3.2088,0,3.208759326,-9.048906538,-6.04860766
0,1,-0.973188393,-5.181900058,8.601800532
-5.7128,0,7.12364584,-4.369846098,9.242033189
-6.9798,0,-7.24474215,6.734455635,-14.45593137
-1.7642,0,1.764187708,-2.676863991,12.27038179
-0.0756,0,0.075615716,-0.208113226,15.08194894
-0.9617,0,-2.937163741,-1.011128869,18.54121147
-8.864855488,0,-9.154044042,9.459166683,-12.43172628
-0.2684,0,3.342406001,1.728792294,7.004496656
-2.5786,0,-2.779559016,2.405568541,12.4460354
6.3247,1,-9.614850452,-8.322529834,18.99206669
-3.027,0,3.026990648,-5.375243677,-3.860354275
2.6334,1,-7.559589635,-4.631223572,-9.686153195
1.3689,1,-3.366695225,-6.955319743,-6.079693611
-7.5662,0,-7.566830914,7.683061155,-16.2288644
-4.0168,0,8.600812522,-2.019600619,-18.10394152
-3.1519,0,-3.152529937,4.719323178,11.78728629
0,1,0.898117965,3.72446926,15.74530784
1.9289,1,-8.904164202,-3.926772406,-18.15233775
-5.2161,0,-6.090464727,4.40331605,8.87013094
-0.3485,0,7.555981423,1.64865929,-17.17262658
4.0102,1,8.454891404,6.007441847,-8.562125743
0,1,0.873264657,9.695524739,8.627122685
-3.332,0,6.779391947,-1.33478878,-1.175011376
-1.2143,0,1.214268221,-4.618169129,9.960738706
0,1,0.077755469,2.936193325,-7.690176719
-1.5093,0,-7.225507278,-0.488541324,-5.501628767
3.6087,1,5.762268568,5.605916417,6.74048857
5.3321,1,-7.329922807,-9.568882256,2.393628235
-3.983,0,-3.983619639,8.788194277,19.23614544
-4.267,0,-4.267592222,6.016405739,15.84445406
0,1,1.950531536,7.680334714,17.74926165
0,1,0.983161748,4.567736492,3.070331914
-0.9284,0,-9.482850578,-1.069380434,5.852078294
-0.4241,0,0.424059053,-2.553746784,17.48538665
4.5935,1,6.590656491,6.981709599,-5.098630404
0,1,1.863691504,7.451051293,17.34006434
-3.3693,0,3.369285487,-5.864470841,6.154023683
-0.1324,0,-8.558968976,-1.865461698,6.677261328
4.2218,1,8.674513191,6.219000645,-0.618069127
-3.3919,0,5.134984201,-1.659050925,18.87143972
5.2858,1,9.759494025,7.282950581,-4.444648964
0,1,-0.905163439,-5.066256047,11.37692372
5.6596,1,7.656752112,8.274233626,2.331396945
-1.9774,0,1.977362055,-7.022465593,15.98853938
0,1,-0.992128387,-5.886553211,15.98603962
3.2545,1,5.251710787,7.649726148,-8.601991279
1.2884,1,3.464519729,3.285598088,-15.08740024
0,1,-1.853631539,-4.494260974,8.666789626
-4.3317,0,-4.332312367,7.923977137,13.06315569
-1.0431,0,-2.199469744,-0.041941141,7.792207707
0.1954,1,6.687380022,2.192593794,2.989486434
-1.1263,0,-3.479156582,-0.871507983,8.551823329
2.4199,1,7.688100906,4.417113416,-19.25548901
-2.3533,0,3.495529343,-1.229823515,-2.487192833
-6.9735,0,-7.65926361,6.29363379,-7.005782455
1.1479,1,-5.075437715,-3.145735578,-4.9723144
0,1,0.931075862,1.238403085,-4.167110855
-1.1651,0,-2.037382409,0.307344384,6.301221684
2.4498,1,9.018303965,4.446970287,-3.996810186
-6.1819,0,6.637426787,-7.313233165,-17.58132912
4.7242,1,-8.315058954,-6.722033633,-7.031203188
1.9676,1,-3.965464456,-9.766380177,1.596203754
5.0719,1,-8.092546147,-7.069702871,5.245648281
5.1892,1,7.186408229,9.484432625,2.833537099
-0.9264,0,9.937004291,1.07083147,0.618338194
-0.5979,0,-3.38635868,-1.399964032,-0.327749856
-8.1649,0,-8.579258322,7.754784311,-17.41465636
-1.2763,0,-1.276300885,6.532590132,-4.218612631
0.2723,1,2.269497634,6.372814702,15.44940156
-7.4004,0,8.62223255,-6.18430704,-9.656709943
-0.13,0,7.957313697,1.867237208,0.153603274
0.259,1,2.256191777,6.388444845,1.27556678
-1.0757,0,-5.958498069,-0.922130686,-2.883563207
0.4039,1,9.321054992,2.401101083,7.815598077
-3.695,0,4.40329224,-3.062096194,0.679616821
-1.1339,0,1.13389264,-6.870095618,2.482241822
-2.682,0,3.896065782,-1.470889286,13.45081683
-3.7117,0,4.627741323,-2.799379158,-1.831505126
-2.2716,0,-2.272202028,5.511092845,9.370844227
-1.3944,0,-1.394443099,3.875051483,17.80853949
2.1142,1,5.684651965,4.111437163,-15.62663042
-2.009,0,-2.201386857,1.818094608,-1.624798081
3.4284,1,-8.993200265,-5.42624832,13.36756244
-8.4471,0,-9.687106146,7.274217301,-16.87723788
-1.6573,0,3.380851802,0.004226486,-11.28024805
-1.4323,0,1.432314508,-7.556216982,6.84664932
-1.9917,0,1.991710962,-8.880476852,-17.74627926
4.9522,1,-6.94998726,-9.607578665,-2.592978172
0.3506,1,6.644429506,2.347803429,0.805176612
-6.8218,0,7.277364459,-8.046041637,16.32208813
-2.3378,0,-7.839666117,0.339935162,-14.27375912
-1.1874,0,1.187411448,-9.908407521,10.66727994
4.977,1,6.974184529,8.336425405,19.47873099
-0.1027,0,0.102662036,-4.571567512,-15.96997952
0,1,0.156976617,1.712182514,10.51548384
-5.2298,0,-8.340747018,3.231923862,0.679160588
-6.5784,0,-6.579039649,8.771157287,3.619327086
-1.1873,0,-1.187306385,8.838378606,6.23655281
-0.9611,0,-0.961085815,6.793948414,1.304940099
0,1,1.077741316,3.601310602,-5.312403787
-3.3948,0,-5.214187876,1.578469849,14.67548219
0,1,-1.864464796,-7.747697179,-2.246166531
-0.0256,0,-3.996311976,-1.972262924,13.33454254
0,1,-1.927426745,-2.196481237,-5.582044265
2.7996,1,-7.194892815,-4.797396118,-16.52739597
0,1,-1.412053258,-4.854344305,-8.097784634
0,1,-1.502831766,-7.615854812,-0.197323048
-4.1281,0,4.128144551,-5.128532546,11.40280328
0.1245,1,-8.518208463,-2.12233146,-19.86423508
3.5886,1,-5.586462161,-9.973988626,-12.43281316
2.6406,1,-7.150318904,-4.638480018,-13.00431739
-3.9755,0,-7.227020568,1.977712207,16.04231623
-7.1598,0,8.787595318,-5.576310881,-0.693144984
-1.4575,0,-2.479777682,0.475600739,-9.405096258
-0.7244,0,-8.632855591,-1.27345845,-13.04587851
-9.0635,0,-9.477857837,9.093565482,-2.776139206
3.2511,1,9.231171462,5.24828968,-19.70605356
1.6036,1,3.600772809,4.119015085,5.805151464
-1.0462,0,1.04619689,-5.637825404,10.89464854
0.5849,1,-5.439433528,-2.582705621,15.63715284
-3.9485,0,7.127538155,-1.951329004,-7.2792353
0.1755,1,2.172708613,8.203904534,16.36392751
-1.8319,0,1.831888178,-3.348571853,14.12254517
-1.152,0,-1.152042139,8.087109564,-18.67282376
0,1,0.64852965,4.32994693,-12.82792625
1.2715,1,-3.269341484,-6.245741028,-7.122912673
-1.4392,0,-1.922865775,0.971325997,-18.05045629
-1.0546,0,1.054642664,-4.503771903,-10.33993033
